;Player;Team;Number;Position;Height;Weight;Last Attended;Country;links;Game Date;Matchup;W/L;MIN;PTS
0;Precious Achiuwa;TOR;5;F;06.Aug;225 lbs;Memphis;Nigeria;https://www.nba.com/player/1630173/precious-achiuwa;MAY 29, 2021;MIA vs. MIL;L;1;2
1;Precious Achiuwa;TOR;5;F;06.Aug;225 lbs;Memphis;Nigeria;https://www.nba.com/player/1630173/precious-achiuwa;MAY 27, 2021;MIA vs. MIL;L;4;2
2;Precious Achiuwa;TOR;5;F;06.Aug;225 lbs;Memphis;Nigeria;https://www.nba.com/player/1630173/precious-achiuwa;MAY 24, 2021;MIA @ MIL;L;7;3
3;Precious Achiuwa;TOR;5;F;06.Aug;225 lbs;Memphis;Nigeria;https://www.nba.com/player/1630173/precious-achiuwa;MAY 16, 2021;MIA @ DET;W;42;23
4;Precious Achiuwa;TOR;5;F;06.Aug;225 lbs;Memphis;Nigeria;https://www.nba.com/player/1630173/precious-achiuwa;MAY 15, 2021;MIA @ MIL;L;2;2
5;Steven Adams;MEM;12;C;06.Nov;265 lbs;Pittsburgh;New Zealand;https://www.nba.com/player/203500/steven-adams;MAY 04, 2021;NOP vs. GSW;W;24;1
6;Steven Adams;MEM;12;C;06.Nov;265 lbs;Pittsburgh;New Zealand;https://www.nba.com/player/203500/steven-adams;APR 28, 2021;NOP @ DEN;L;13;2
7;Steven Adams;MEM;12;C;06.Nov;265 lbs;Pittsburgh;New Zealand;https://www.nba.com/player/203500/steven-adams;APR 24, 2021;NOP vs. SAS;L;32;4
8;Steven Adams;MEM;12;C;06.Nov;265 lbs;Pittsburgh;New Zealand;https://www.nba.com/player/203500/steven-adams;APR 22, 2021;NOP @ ORL;W;16;12
9;Steven Adams;MEM;12;C;06.Nov;265 lbs;Pittsburgh;New Zealand;https://www.nba.com/player/203500/steven-adams;APR 20, 2021;NOP vs. BKN;L;29;7
10;Bam Adebayo;MIA;13;C-F;06.Sep;255 lbs;Kentucky;USA;https://www.nba.com/player/1628389/bam-adebayo;MAY 29, 2021;MIA vs. MIL;L;35;20
11;Bam Adebayo;MIA;13;C-F;06.Sep;255 lbs;Kentucky;USA;https://www.nba.com/player/1628389/bam-adebayo;MAY 27, 2021;MIA vs. MIL;L;32;17
12;Bam Adebayo;MIA;13;C-F;06.Sep;255 lbs;Kentucky;USA;https://www.nba.com/player/1628389/bam-adebayo;MAY 24, 2021;MIA @ MIL;L;29;16
13;Bam Adebayo;MIA;13;C-F;06.Sep;255 lbs;Kentucky;USA;https://www.nba.com/player/1628389/bam-adebayo;MAY 22, 2021;MIA @ MIL;L;41;9
14;Bam Adebayo;MIA;13;C-F;06.Sep;255 lbs;Kentucky;USA;https://www.nba.com/player/1628389/bam-adebayo;MAY 15, 2021;MIA @ MIL;L;33;5
15;Santi Aldama;MEM;;F-C;06.Nov;215 lbs;Loyola-Maryland;Spain;https://www.nba.com/player/1630583/santi-aldama;No data;No data;No data;No data;No data
16;Santi Aldama;MEM;;F-C;06.Nov;215 lbs;Loyola-Maryland;Spain;https://www.nba.com/player/1630583/santi-aldama;No data;No data;No data;No data;No data
17;Santi Aldama;MEM;;F-C;06.Nov;215 lbs;Loyola-Maryland;Spain;https://www.nba.com/player/1630583/santi-aldama;No data;No data;No data;No data;No data
18;Santi Aldama;MEM;;F-C;06.Nov;215 lbs;Loyola-Maryland;Spain;https://www.nba.com/player/1630583/santi-aldama;No data;No data;No data;No data;No data
19;Santi Aldama;MEM;;F-C;06.Nov;215 lbs;Loyola-Maryland;Spain;https://www.nba.com/player/1630583/santi-aldama;No data;No data;No data;No data;No data
20;La Marcus Aldridge;BKN;21;C-F;06.Nov;250 lbs;Texas-Austin;USA;https://www.nba.com/player/200746/lamarcus-aldridge;APR 10, 2021;BKN vs. LAL;L;23;12
21;La Marcus Aldridge;BKN;21;C-F;06.Nov;250 lbs;Texas-Austin;USA;https://www.nba.com/player/200746/lamarcus-aldridge;APR 07, 2021;BKN vs. NOP;W;23;22
22;La Marcus Aldridge;BKN;21;C-F;06.Nov;250 lbs;Texas-Austin;USA;https://www.nba.com/player/200746/lamarcus-aldridge;APR 05, 2021;BKN vs. NYK;W;29;8
23;La Marcus Aldridge;BKN;21;C-F;06.Nov;250 lbs;Texas-Austin;USA;https://www.nba.com/player/200746/lamarcus-aldridge;APR 04, 2021;BKN @ CHI;L;26;11
24;La Marcus Aldridge;BKN;21;C-F;06.Nov;250 lbs;Texas-Austin;USA;https://www.nba.com/player/200746/lamarcus-aldridge;APR 01, 2021;BKN vs. CHA;W;30;11
25;Nickeil Alexander-Walker;NOP;6;G;06.Jun;205 lbs;Virginia Tech;Canada;https://www.nba.com/player/1629638/nickeil-alexander-walker;MAY 16, 2021;NOP vs. LAL;L;37;14
26;Nickeil Alexander-Walker;NOP;6;G;06.Jun;205 lbs;Virginia Tech;Canada;https://www.nba.com/player/1629638/nickeil-alexander-walker;MAY 14, 2021;NOP @ GSW;L;40;30
27;Nickeil Alexander-Walker;NOP;6;G;06.Jun;205 lbs;Virginia Tech;Canada;https://www.nba.com/player/1629638/nickeil-alexander-walker;MAY 12, 2021;NOP @ DAL;L;35;13
28;Nickeil Alexander-Walker;NOP;6;G;06.Jun;205 lbs;Virginia Tech;Canada;https://www.nba.com/player/1629638/nickeil-alexander-walker;MAY 10, 2021;NOP @ MEM;L;24;18
29;Nickeil Alexander-Walker;NOP;6;G;06.Jun;205 lbs;Virginia Tech;Canada;https://www.nba.com/player/1629638/nickeil-alexander-walker;MAY 09, 2021;NOP @ CHA;W;21;13
30;Grayson Allen;MIL;3;G;06.Apr;198 lbs;Duke;USA;https://www.nba.com/player/1628960/grayson-allen;JUN 02, 2021;MEM @ UTA;L;15;2
31;Grayson Allen;MIL;3;G;06.Apr;198 lbs;Duke;USA;https://www.nba.com/player/1628960/grayson-allen;MAY 31, 2021;MEM vs. UTA;L;29;8
32;Grayson Allen;MIL;3;G;06.Apr;198 lbs;Duke;USA;https://www.nba.com/player/1628960/grayson-allen;MAY 29, 2021;MEM vs. UTA;L;30;17
33;Grayson Allen;MIL;3;G;06.Apr;198 lbs;Duke;USA;https://www.nba.com/player/1628960/grayson-allen;MAY 26, 2021;MEM @ UTA;L;19;0
34;Grayson Allen;MIL;3;G;06.Apr;198 lbs;Duke;USA;https://www.nba.com/player/1628960/grayson-allen;MAY 23, 2021;MEM @ UTA;W;23;5
35;Jarrett Allen;CLE;31;C;06.Nov;243 lbs;Texas-Austin;USA;https://www.nba.com/player/1628386/jarrett-allen;MAY 16, 2021;CLE @ BKN;L;30;9
36;Jarrett Allen;CLE;31;C;06.Nov;243 lbs;Texas-Austin;USA;https://www.nba.com/player/1628386/jarrett-allen;MAY 14, 2021;CLE @ WAS;L;35;18
37;Jarrett Allen;CLE;31;C;06.Nov;243 lbs;Texas-Austin;USA;https://www.nba.com/player/1628386/jarrett-allen;MAY 12, 2021;CLE vs. BOS;W;32;8
38;Jarrett Allen;CLE;31;C;06.Nov;243 lbs;Texas-Austin;USA;https://www.nba.com/player/1628386/jarrett-allen;MAY 10, 2021;CLE vs. IND;L;32;12
39;Jarrett Allen;CLE;31;C;06.Nov;243 lbs;Texas-Austin;USA;https://www.nba.com/player/1628386/jarrett-allen;MAY 09, 2021;CLE vs. DAL;L;26;5
40;Jose Alvarado;NOP;;G;6.0;179 lbs;Georgia Tech;USA;https://www.nba.com/player/1630631/jose-alvarado;No data;No data;No data;No data;No data
41;Jose Alvarado;NOP;;G;6.0;179 lbs;Georgia Tech;USA;https://www.nba.com/player/1630631/jose-alvarado;No data;No data;No data;No data;No data
42;Jose Alvarado;NOP;;G;6.0;179 lbs;Georgia Tech;USA;https://www.nba.com/player/1630631/jose-alvarado;No data;No data;No data;No data;No data
43;Jose Alvarado;NOP;;G;6.0;179 lbs;Georgia Tech;USA;https://www.nba.com/player/1630631/jose-alvarado;No data;No data;No data;No data;No data
44;Jose Alvarado;NOP;;G;6.0;179 lbs;Georgia Tech;USA;https://www.nba.com/player/1630631/jose-alvarado;No data;No data;No data;No data;No data
45;Al-Farouq Aminu;SAS;5;F;06.Aug;220 lbs;Wake Forest;USA;https://www.nba.com/player/202329/al-farouq-aminu;MAY 03, 2021;CHI vs. PHI;L;16;2
46;Al-Farouq Aminu;SAS;5;F;06.Aug;220 lbs;Wake Forest;USA;https://www.nba.com/player/202329/al-farouq-aminu;MAY 01, 2021;CHI @ ATL;L;12;0
47;Al-Farouq Aminu;SAS;5;F;06.Aug;220 lbs;Wake Forest;USA;https://www.nba.com/player/202329/al-farouq-aminu;APR 30, 2021;CHI vs. MIL;L;15;5
48;Al-Farouq Aminu;SAS;5;F;06.Aug;220 lbs;Wake Forest;USA;https://www.nba.com/player/202329/al-farouq-aminu;APR 21, 2021;CHI @ CLE;L;7;0
49;Al-Farouq Aminu;SAS;5;F;06.Aug;220 lbs;Wake Forest;USA;https://www.nba.com/player/202329/al-farouq-aminu;APR 14, 2021;CHI vs. ORL;L;4;0
50;Kyle Anderson;MEM;1;F-G;06.Sep;230 lbs;UCLA;USA;https://www.nba.com/player/203937/kyle-anderson;JUN 02, 2021;MEM @ UTA;L;18;2
51;Kyle Anderson;MEM;1;F-G;06.Sep;230 lbs;UCLA;USA;https://www.nba.com/player/203937/kyle-anderson;MAY 31, 2021;MEM vs. UTA;L;24;4
52;Kyle Anderson;MEM;1;F-G;06.Sep;230 lbs;UCLA;USA;https://www.nba.com/player/203937/kyle-anderson;MAY 29, 2021;MEM vs. UTA;L;32;11
53;Kyle Anderson;MEM;1;F-G;06.Sep;230 lbs;UCLA;USA;https://www.nba.com/player/203937/kyle-anderson;MAY 26, 2021;MEM @ UTA;L;36;11
54;Kyle Anderson;MEM;1;F-G;06.Sep;230 lbs;UCLA;USA;https://www.nba.com/player/203937/kyle-anderson;MAY 23, 2021;MEM @ UTA;W;31;14
55;Giannis Antetokounmpo;MIL;34;F;06.Nov;242 lbs;Filathlitikos;Greece;https://www.nba.com/player/203507/giannis-antetokounmpo;JUL 20, 2021;MIL vs. PHX;W;42;50
56;Giannis Antetokounmpo;MIL;34;F;06.Nov;242 lbs;Filathlitikos;Greece;https://www.nba.com/player/203507/giannis-antetokounmpo;JUL 17, 2021;MIL @ PHX;W;41;32
57;Giannis Antetokounmpo;MIL;34;F;06.Nov;242 lbs;Filathlitikos;Greece;https://www.nba.com/player/203507/giannis-antetokounmpo;JUL 14, 2021;MIL vs. PHX;W;43;26
58;Giannis Antetokounmpo;MIL;34;F;06.Nov;242 lbs;Filathlitikos;Greece;https://www.nba.com/player/203507/giannis-antetokounmpo;JUL 11, 2021;MIL vs. PHX;W;38;41
59;Giannis Antetokounmpo;MIL;34;F;06.Nov;242 lbs;Filathlitikos;Greece;https://www.nba.com/player/203507/giannis-antetokounmpo;JUL 08, 2021;MIL @ PHX;L;40;42
60;Thanasis Antetokounmpo;MIL;43;F;06.Jun;219 lbs;Panathinaikos;Greece;https://www.nba.com/player/203648/thanasis-antetokounmpo;JUL 11, 2021;MIL vs. PHX;W;2;0
61;Thanasis Antetokounmpo;MIL;43;F;06.Jun;219 lbs;Panathinaikos;Greece;https://www.nba.com/player/203648/thanasis-antetokounmpo;JUL 03, 2021;MIL @ ATL;W;1;0
62;Thanasis Antetokounmpo;MIL;43;F;06.Jun;219 lbs;Panathinaikos;Greece;https://www.nba.com/player/203648/thanasis-antetokounmpo;JUL 01, 2021;MIL vs. ATL;W;3;0
63;Thanasis Antetokounmpo;MIL;43;F;06.Jun;219 lbs;Panathinaikos;Greece;https://www.nba.com/player/203648/thanasis-antetokounmpo;JUN 29, 2021;MIL @ ATL;L;4;2
64;Thanasis Antetokounmpo;MIL;43;F;06.Jun;219 lbs;Panathinaikos;Greece;https://www.nba.com/player/203648/thanasis-antetokounmpo;JUN 27, 2021;MIL @ ATL;W;0;0
65;Carmelo Anthony;LAL;7;F;06.Jul;238 lbs;Syracuse;USA;https://www.nba.com/player/2546/carmelo-anthony;JUN 03, 2021;POR vs. DEN;L;23;14
66;Carmelo Anthony;LAL;7;F;06.Jul;238 lbs;Syracuse;USA;https://www.nba.com/player/2546/carmelo-anthony;JUN 01, 2021;POR @ DEN;L;30;8
67;Carmelo Anthony;LAL;7;F;06.Jul;238 lbs;Syracuse;USA;https://www.nba.com/player/2546/carmelo-anthony;MAY 29, 2021;POR vs. DEN;W;22;12
68;Carmelo Anthony;LAL;7;F;06.Jul;238 lbs;Syracuse;USA;https://www.nba.com/player/2546/carmelo-anthony;MAY 27, 2021;POR vs. DEN;L;26;17
69;Carmelo Anthony;LAL;7;F;06.Jul;238 lbs;Syracuse;USA;https://www.nba.com/player/2546/carmelo-anthony;MAY 24, 2021;POR @ DEN;L;21;5
70;Cole Anthony;ORL;50;G;06.Feb;185 lbs;North Carolina;USA;https://www.nba.com/player/1630175/cole-anthony;MAY 16, 2021;ORL @ PHI;L;38;37
71;Cole Anthony;ORL;50;G;06.Feb;185 lbs;North Carolina;USA;https://www.nba.com/player/1630175/cole-anthony;MAY 14, 2021;ORL @ PHI;L;21;11
72;Cole Anthony;ORL;50;G;06.Feb;185 lbs;North Carolina;USA;https://www.nba.com/player/1630175/cole-anthony;MAY 13, 2021;ORL @ ATL;L;23;12
73;Cole Anthony;ORL;50;G;06.Feb;185 lbs;North Carolina;USA;https://www.nba.com/player/1630175/cole-anthony;MAY 11, 2021;ORL @ MIL;L;30;18
74;Cole Anthony;ORL;50;G;06.Feb;185 lbs;North Carolina;USA;https://www.nba.com/player/1630175/cole-anthony;MAY 09, 2021;ORL vs. MIN;L;24;11
75;OGAnunoby;TOR;3;F;06.Jul;232 lbs;Indiana;United Kingdom;https://www.nba.com/player/1628384/og-anunoby;MAY 01, 2021;TOR @ UTA;L;41;17
76;OGAnunoby;TOR;3;F;06.Jul;232 lbs;Indiana;United Kingdom;https://www.nba.com/player/1628384/og-anunoby;APR 29, 2021;TOR @ DEN;L;34;25
77;OGAnunoby;TOR;3;F;06.Jul;232 lbs;Indiana;United Kingdom;https://www.nba.com/player/1628384/og-anunoby;APR 27, 2021;TOR vs. BKN;L;32;21
78;OGAnunoby;TOR;3;F;06.Jul;232 lbs;Indiana;United Kingdom;https://www.nba.com/player/1628384/og-anunoby;APR 26, 2021;TOR vs. CLE;W;32;20
79;OGAnunoby;TOR;3;F;06.Jul;232 lbs;Indiana;United Kingdom;https://www.nba.com/player/1628384/og-anunoby;APR 24, 2021;TOR @ NYK;L;39;27
80;Ryan Arcidiacono;CHI;51;G;06.Mar;195 lbs;Villanova;USA;https://www.nba.com/player/1627853/ryan-arcidiacono;MAY 16, 2021;CHI vs. MIL;W;17;14
81;Ryan Arcidiacono;CHI;51;G;06.Mar;195 lbs;Villanova;USA;https://www.nba.com/player/1627853/ryan-arcidiacono;MAY 15, 2021;CHI @ BKN;L;14;5
82;Ryan Arcidiacono;CHI;51;G;06.Mar;195 lbs;Villanova;USA;https://www.nba.com/player/1627853/ryan-arcidiacono;MAY 07, 2021;CHI vs. BOS;W;2;3
83;Ryan Arcidiacono;CHI;51;G;06.Mar;195 lbs;Villanova;USA;https://www.nba.com/player/1627853/ryan-arcidiacono;MAY 06, 2021;CHI @ CHA;W;2;0
84;Ryan Arcidiacono;CHI;51;G;06.Mar;195 lbs;Villanova;USA;https://www.nba.com/player/1627853/ryan-arcidiacono;MAY 03, 2021;CHI vs. PHI;L;5;0
85;Trevor Ariza;LAL;1;F;06.Aug;215 lbs;UCLA;USA;https://www.nba.com/player/2772/trevor-ariza;MAY 29, 2021;MIA vs. MIL;L;20;11
86;Trevor Ariza;LAL;1;F;06.Aug;215 lbs;UCLA;USA;https://www.nba.com/player/2772/trevor-ariza;MAY 27, 2021;MIA vs. MIL;L;18;0
87;Trevor Ariza;LAL;1;F;06.Aug;215 lbs;UCLA;USA;https://www.nba.com/player/2772/trevor-ariza;MAY 24, 2021;MIA @ MIL;L;19;0
88;Trevor Ariza;LAL;1;F;06.Aug;215 lbs;UCLA;USA;https://www.nba.com/player/2772/trevor-ariza;MAY 22, 2021;MIA @ MIL;L;38;8
89;Trevor Ariza;LAL;1;F;06.Aug;215 lbs;UCLA;USA;https://www.nba.com/player/2772/trevor-ariza;MAY 15, 2021;MIA @ MIL;L;30;11
90;D.J.Augustin;HOU;14;G;05.Nov;183 lbs;Texas-Austin;USA;https://www.nba.com/player/201571/dj-augustin;MAY 16, 2021;HOU @ ATL;L;22;18
91;D.J.Augustin;HOU;14;G;05.Nov;183 lbs;Texas-Austin;USA;https://www.nba.com/player/201571/dj-augustin;MAY 14, 2021;HOU vs. LAC;W;30;13
92;D.J.Augustin;HOU;14;G;05.Nov;183 lbs;Texas-Austin;USA;https://www.nba.com/player/201571/dj-augustin;MAY 12, 2021;HOU @ LAL;L;24;8
93;D.J.Augustin;HOU;14;G;05.Nov;183 lbs;Texas-Austin;USA;https://www.nba.com/player/201571/dj-augustin;MAY 10, 2021;HOU @ POR;L;25;21
94;D.J.Augustin;HOU;14;G;05.Nov;183 lbs;Texas-Austin;USA;https://www.nba.com/player/201571/dj-augustin;MAY 08, 2021;HOU @ UTA;L;18;5
95;Deni Avdija;WAS;9;F;06.Sep;210 lbs;Maccabi Tel Aviv;Israel;https://www.nba.com/player/1630166/deni-avdija;APR 21, 2021;WAS vs. GSW;W;14;6
96;Deni Avdija;WAS;9;F;06.Sep;210 lbs;Maccabi Tel Aviv;Israel;https://www.nba.com/player/1630166/deni-avdija;APR 19, 2021;WAS vs. OKC;W;26;6
97;Deni Avdija;WAS;9;F;06.Sep;210 lbs;Maccabi Tel Aviv;Israel;https://www.nba.com/player/1630166/deni-avdija;APR 17, 2021;WAS vs. DET;W;24;3
98;Deni Avdija;WAS;9;F;06.Sep;210 lbs;Maccabi Tel Aviv;Israel;https://www.nba.com/player/1630166/deni-avdija;APR 16, 2021;WAS vs. NOP;W;20;0
99;Deni Avdija;WAS;9;F;06.Sep;210 lbs;Maccabi Tel Aviv;Israel;https://www.nba.com/player/1630166/deni-avdija;APR 14, 2021;WAS @ SAC;W;31;11
100;Joel Ayayi;LAL;;G;06.May;180 lbs;Gonzaga;France;https://www.nba.com/player/1630555/joel-ayayi;No data;No data;No data;No data;No data
101;Joel Ayayi;LAL;;G;06.May;180 lbs;Gonzaga;France;https://www.nba.com/player/1630555/joel-ayayi;No data;No data;No data;No data;No data
102;Joel Ayayi;LAL;;G;06.May;180 lbs;Gonzaga;France;https://www.nba.com/player/1630555/joel-ayayi;No data;No data;No data;No data;No data
103;Joel Ayayi;LAL;;G;06.May;180 lbs;Gonzaga;France;https://www.nba.com/player/1630555/joel-ayayi;No data;No data;No data;No data;No data
104;Joel Ayayi;LAL;;G;06.May;180 lbs;Gonzaga;France;https://www.nba.com/player/1630555/joel-ayayi;No data;No data;No data;No data;No data
105;Deandre Ayton;PHX;22;C;06.Nov;250 lbs;Arizona;Bahamas;https://www.nba.com/player/1629028/deandre-ayton;JUL 20, 2021;PHX @ MIL;L;36;12
106;Deandre Ayton;PHX;22;C;06.Nov;250 lbs;Arizona;Bahamas;https://www.nba.com/player/1629028/deandre-ayton;JUL 17, 2021;PHX vs. MIL;L;45;20
107;Deandre Ayton;PHX;22;C;06.Nov;250 lbs;Arizona;Bahamas;https://www.nba.com/player/1629028/deandre-ayton;JUL 14, 2021;PHX @ MIL;L;39;6
108;Deandre Ayton;PHX;22;C;06.Nov;250 lbs;Arizona;Bahamas;https://www.nba.com/player/1629028/deandre-ayton;JUL 11, 2021;PHX @ MIL;L;24;18
109;Deandre Ayton;PHX;22;C;06.Nov;250 lbs;Arizona;Bahamas;https://www.nba.com/player/1629028/deandre-ayton;JUL 08, 2021;PHX vs. MIL;W;42;10
110;Udoka Azubuike;UTA;20;C-F;06.Jan;280 lbs;Kansas;Nigeria;https://www.nba.com/player/1628962/udoka-azubuike;JUN 14, 2021;UTA @ LAC;L;1;0
111;Udoka Azubuike;UTA;20;C-F;06.Jan;280 lbs;Kansas;Nigeria;https://www.nba.com/player/1628962/udoka-azubuike;MAY 16, 2021;UTA @ SAC;W;3;4
112;Udoka Azubuike;UTA;20;C-F;06.Jan;280 lbs;Kansas;Nigeria;https://www.nba.com/player/1628962/udoka-azubuike;MAY 14, 2021;UTA @ OKC;W;3;0
113;Udoka Azubuike;UTA;20;C-F;06.Jan;280 lbs;Kansas;Nigeria;https://www.nba.com/player/1628962/udoka-azubuike;MAY 12, 2021;UTA vs. POR;L;2;0
114;Udoka Azubuike;UTA;20;C-F;06.Jan;280 lbs;Kansas;Nigeria;https://www.nba.com/player/1628962/udoka-azubuike;JAN 29, 2021;UTA vs. DAL;W;3;0
115;Dwayne Bacon;NYK;8;G-F;06.Jun;221 lbs;Florida State;USA;https://www.nba.com/player/1628407/dwayne-bacon;MAY 16, 2021;ORL @ PHI;L;27;9
116;Dwayne Bacon;NYK;8;G-F;06.Jun;221 lbs;Florida State;USA;https://www.nba.com/player/1628407/dwayne-bacon;MAY 14, 2021;ORL @ PHI;L;22;4
117;Dwayne Bacon;NYK;8;G-F;06.Jun;221 lbs;Florida State;USA;https://www.nba.com/player/1628407/dwayne-bacon;MAY 13, 2021;ORL @ ATL;L;20;5
118;Dwayne Bacon;NYK;8;G-F;06.Jun;221 lbs;Florida State;USA;https://www.nba.com/player/1628407/dwayne-bacon;MAY 11, 2021;ORL @ MIL;L;26;5
119;Dwayne Bacon;NYK;8;G-F;06.Jun;221 lbs;Florida State;USA;https://www.nba.com/player/1628407/dwayne-bacon;MAY 09, 2021;ORL vs. MIN;L;23;18
120;Marvin Bagley III;SAC;35;F;06.Nov;235 lbs;Duke;USA;https://www.nba.com/player/1628963/marvin-bagley-iii;MAY 09, 2021;SAC vs. OKC;W;21;13
121;Marvin Bagley III;SAC;35;F;06.Nov;235 lbs;Duke;USA;https://www.nba.com/player/1628963/marvin-bagley-iii;MAY 07, 2021;SAC vs. SAS;L;19;4
122;Marvin Bagley III;SAC;35;F;06.Nov;235 lbs;Duke;USA;https://www.nba.com/player/1628963/marvin-bagley-iii;MAY 05, 2021;SAC @ IND;W;35;31
123;Marvin Bagley III;SAC;35;F;06.Nov;235 lbs;Duke;USA;https://www.nba.com/player/1628963/marvin-bagley-iii;MAY 04, 2021;SAC @ OKC;W;31;13
124;Marvin Bagley III;SAC;35;F;06.Nov;235 lbs;Duke;USA;https://www.nba.com/player/1628963/marvin-bagley-iii;MAY 02, 2021;SAC @ DAL;W;34;23
125;La Melo Ball;CHA;2;G;06.Jun;180 lbs;Illawarra;USA;https://www.nba.com/player/1630163/lamelo-ball;MAY 18, 2021;CHA @ IND;L;27;14
126;La Melo Ball;CHA;2;G;06.Jun;180 lbs;Illawarra;USA;https://www.nba.com/player/1630163/lamelo-ball;MAY 16, 2021;CHA @ WAS;L;33;19
127;La Melo Ball;CHA;2;G;06.Jun;180 lbs;Illawarra;USA;https://www.nba.com/player/1630163/lamelo-ball;MAY 15, 2021;CHA @ NYK;L;21;8
128;La Melo Ball;CHA;2;G;06.Jun;180 lbs;Illawarra;USA;https://www.nba.com/player/1630163/lamelo-ball;MAY 13, 2021;CHA vs. LAC;L;31;18
129;La Melo Ball;CHA;2;G;06.Jun;180 lbs;Illawarra;USA;https://www.nba.com/player/1630163/lamelo-ball;MAY 11, 2021;CHA vs. DEN;L;31;5
130;Lonzo Ball;CHI;2;G;06.Jun;190 lbs;UCLA;USA;https://www.nba.com/player/1628366/lonzo-ball;MAY 10, 2021;NOP @ MEM;L;34;12
131;Lonzo Ball;CHI;2;G;06.Jun;190 lbs;UCLA;USA;https://www.nba.com/player/1628366/lonzo-ball;MAY 09, 2021;NOP @ CHA;W;30;12
132;Lonzo Ball;CHI;2;G;06.Jun;190 lbs;UCLA;USA;https://www.nba.com/player/1628366/lonzo-ball;MAY 07, 2021;NOP @ PHI;L;34;18
133;Lonzo Ball;CHI;2;G;06.Jun;190 lbs;UCLA;USA;https://www.nba.com/player/1628366/lonzo-ball;MAY 04, 2021;NOP vs. GSW;W;34;33
134;Lonzo Ball;CHI;2;G;06.Jun;190 lbs;UCLA;USA;https://www.nba.com/player/1628366/lonzo-ball;MAY 03, 2021;NOP vs. GSW;L;38;7
135;Mo Bamba;ORL;5;C;7.0;231 lbs;Texas-Austin;USA;https://www.nba.com/player/1628964/mo-bamba;MAY 16, 2021;ORL @ PHI;L;23;9
136;Mo Bamba;ORL;5;C;7.0;231 lbs;Texas-Austin;USA;https://www.nba.com/player/1628964/mo-bamba;MAY 14, 2021;ORL @ PHI;L;19;11
137;Mo Bamba;ORL;5;C;7.0;231 lbs;Texas-Austin;USA;https://www.nba.com/player/1628964/mo-bamba;MAY 09, 2021;ORL vs. MIN;L;20;3
138;Mo Bamba;ORL;5;C;7.0;231 lbs;Texas-Austin;USA;https://www.nba.com/player/1628964/mo-bamba;MAY 07, 2021;ORL @ CHA;L;34;9
139;Mo Bamba;ORL;5;C;7.0;231 lbs;Texas-Austin;USA;https://www.nba.com/player/1628964/mo-bamba;MAY 05, 2021;ORL vs. BOS;L;31;19
140;Desmond Bane;MEM;22;G;06.May;215 lbs;TCU;USA;https://www.nba.com/player/1630217/desmond-bane;JUN 02, 2021;MEM @ UTA;L;23;5
141;Desmond Bane;MEM;22;G;06.May;215 lbs;TCU;USA;https://www.nba.com/player/1630217/desmond-bane;MAY 31, 2021;MEM vs. UTA;L;18;7
142;Desmond Bane;MEM;22;G;06.May;215 lbs;TCU;USA;https://www.nba.com/player/1630217/desmond-bane;MAY 29, 2021;MEM vs. UTA;L;16;3
143;Desmond Bane;MEM;22;G;06.May;215 lbs;TCU;USA;https://www.nba.com/player/1630217/desmond-bane;MAY 26, 2021;MEM @ UTA;L;24;5
144;Desmond Bane;MEM;22;G;06.May;215 lbs;TCU;USA;https://www.nba.com/player/1630217/desmond-bane;MAY 23, 2021;MEM @ UTA;W;18;8
145;Dalano Banton;TOR;;F;06.Sep;204 lbs;Nebraska;Canada;https://www.nba.com/player/1630625/dalano-banton;No data;No data;No data;No data;No data
146;Dalano Banton;TOR;;F;06.Sep;204 lbs;Nebraska;Canada;https://www.nba.com/player/1630625/dalano-banton;No data;No data;No data;No data;No data
147;Dalano Banton;TOR;;F;06.Sep;204 lbs;Nebraska;Canada;https://www.nba.com/player/1630625/dalano-banton;No data;No data;No data;No data;No data
148;Dalano Banton;TOR;;F;06.Sep;204 lbs;Nebraska;Canada;https://www.nba.com/player/1630625/dalano-banton;No data;No data;No data;No data;No data
149;Dalano Banton;TOR;;F;06.Sep;204 lbs;Nebraska;Canada;https://www.nba.com/player/1630625/dalano-banton;No data;No data;No data;No data;No data
150;Harrison Barnes;SAC;40;F;06.Aug;225 lbs;North Carolina;USA;https://www.nba.com/player/203084/harrison-barnes;APR 26, 2021;SAC vs. DAL;W;24;19
151;Harrison Barnes;SAC;40;F;06.Aug;225 lbs;North Carolina;USA;https://www.nba.com/player/203084/harrison-barnes;APR 25, 2021;SAC @ GSW;L;40;23
152;Harrison Barnes;SAC;40;F;06.Aug;225 lbs;North Carolina;USA;https://www.nba.com/player/203084/harrison-barnes;APR 21, 2021;SAC vs. MIN;W;38;22
153;Harrison Barnes;SAC;40;F;06.Aug;225 lbs;North Carolina;USA;https://www.nba.com/player/203084/harrison-barnes;APR 20, 2021;SAC vs. MIN;L;39;20
154;Harrison Barnes;SAC;40;F;06.Aug;225 lbs;North Carolina;USA;https://www.nba.com/player/203084/harrison-barnes;APR 18, 2021;SAC @ DAL;W;36;24
155;Scottie Barnes;TOR;;F;06.Jul;225 lbs;Florida State;USA;https://www.nba.com/player/1630567/scottie-barnes;No data;No data;No data;No data;No data
156;Scottie Barnes;TOR;;F;06.Jul;225 lbs;Florida State;USA;https://www.nba.com/player/1630567/scottie-barnes;No data;No data;No data;No data;No data
