,Player,Team,Number,Position,Height,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS
228,MattHurt,HOU,,F,6-9,233 lbs,Duke,USA,https://www.nba.com/player/1630562/matt-hurt,No data,No data,No data,No data,No data
229,MattHurt,HOU,,F,6-9,233 lbs,Duke,USA,https://www.nba.com/player/1630562/matt-hurt,No data,No data,No data,No data,No data
230,Nah'ShonHyland,DEN,,G,6-2,169 lbs,Virginia Commonwealth,USA,https://www.nba.com/player/1630538/nahshon-hyland,No data,No data,No data,No data,No data
231,Nah'ShonHyland,DEN,,G,6-2,169 lbs,Virginia Commonwealth,USA,https://www.nba.com/player/1630538/nahshon-hyland,No data,No data,No data,No data,No data
232,Nah'ShonHyland,DEN,,G,6-2,169 lbs,Virginia Commonwealth,USA,https://www.nba.com/player/1630538/nahshon-hyland,No data,No data,No data,No data,No data
233,Nah'ShonHyland,DEN,,G,6-2,169 lbs,Virginia Commonwealth,USA,https://www.nba.com/player/1630538/nahshon-hyland,No data,No data,No data,No data,No data
234,Nah'ShonHyland,DEN,,G,6-2,169 lbs,Virginia Commonwealth,USA,https://www.nba.com/player/1630538/nahshon-hyland,No data,No data,No data,No data,No data
235,SergeIbaka,LAC,9.0,F,6-10,235 lbs,Ricoh Manresa,Republic of the Congo,https://www.nba.com/player/201586/serge-ibaka,"MAY 25, 2021",LAC vs. DAL,L,6,2
236,SergeIbaka,LAC,9.0,F,6-10,235 lbs,Ricoh Manresa,Republic of the Congo,https://www.nba.com/player/201586/serge-ibaka,"MAY 22, 2021",LAC vs. DAL,L,13,8
237,SergeIbaka,LAC,9.0,F,6-10,235 lbs,Ricoh Manresa,Republic of the Congo,https://www.nba.com/player/201586/serge-ibaka,"MAY 16, 2021",LAC @ OKC,L,19,12
238,SergeIbaka,LAC,9.0,F,6-10,235 lbs,Ricoh Manresa,Republic of the Congo,https://www.nba.com/player/201586/serge-ibaka,"MAY 14, 2021",LAC @ HOU,L,17,15
239,SergeIbaka,LAC,9.0,F,6-10,235 lbs,Ricoh Manresa,Republic of the Congo,https://www.nba.com/player/201586/serge-ibaka,"MAR 14, 2021",LAC @ NOP,L,8,0
240,AndreIguodala,GSW,9.0,G-F,6-6,215 lbs,Arizona,USA,https://www.nba.com/player/2738/andre-iguodala,"MAY 29, 2021",MIA vs. MIL,L,26,8
241,AndreIguodala,GSW,9.0,G-F,6-6,215 lbs,Arizona,USA,https://www.nba.com/player/2738/andre-iguodala,"MAY 27, 2021",MIA vs. MIL,L,16,3
242,AndreIguodala,GSW,9.0,G-F,6-6,215 lbs,Arizona,USA,https://www.nba.com/player/2738/andre-iguodala,"MAY 24, 2021",MIA @ MIL,L,14,2
243,AndreIguodala,GSW,9.0,G-F,6-6,215 lbs,Arizona,USA,https://www.nba.com/player/2738/andre-iguodala,"MAY 22, 2021",MIA @ MIL,L,15,2
244,AndreIguodala,GSW,9.0,G-F,6-6,215 lbs,Arizona,USA,https://www.nba.com/player/2738/andre-iguodala,"MAY 15, 2021",MIA @ MIL,L,23,2
