,Player,Team,Number,Position,Height,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS
34,DevinBooker,PHX,1.0,G,6-5,206 lbs,Kentucky,USA,https://www.nba.com/player/1626164/devin-booker,"JUL 08, 2021",PHX vs. MIL,W,44,31
35,BrandonBoston Jr.,LAC,,G,6-6,188 lbs,Kentucky,USA,https://www.nba.com/player/1630527/brandon-boston-jr,No data,No data,No data,No data,No data
36,BrandonBoston Jr.,LAC,,G,6-6,188 lbs,Kentucky,USA,https://www.nba.com/player/1630527/brandon-boston-jr,No data,No data,No data,No data,No data
37,BrandonBoston Jr.,LAC,,G,6-6,188 lbs,Kentucky,USA,https://www.nba.com/player/1630527/brandon-boston-jr,No data,No data,No data,No data,No data
38,BrandonBoston Jr.,LAC,,G,6-6,188 lbs,Kentucky,USA,https://www.nba.com/player/1630527/brandon-boston-jr,No data,No data,No data,No data,No data
39,BrandonBoston Jr.,LAC,,G,6-6,188 lbs,Kentucky,USA,https://www.nba.com/player/1630527/brandon-boston-jr,No data,No data,No data,No data,No data
40,ChrisBoucher,TOR,25.0,F-C,6-9,200 lbs,Oregon,Saint Lucia,https://www.nba.com/player/1628449/chris-boucher,"MAY 11, 2021",TOR vs. LAC,L,37,16
41,ChrisBoucher,TOR,25.0,F-C,6-9,200 lbs,Oregon,Saint Lucia,https://www.nba.com/player/1628449/chris-boucher,"APR 21, 2021",TOR vs. BKN,W,11,4
42,ChrisBoucher,TOR,25.0,F-C,6-9,200 lbs,Oregon,Saint Lucia,https://www.nba.com/player/1628449/chris-boucher,"APR 18, 2021",TOR vs. OKC,W,35,31
43,ChrisBoucher,TOR,25.0,F-C,6-9,200 lbs,Oregon,Saint Lucia,https://www.nba.com/player/1628449/chris-boucher,"APR 16, 2021",TOR vs. ORL,W,31,11
44,ChrisBoucher,TOR,25.0,F-C,6-9,200 lbs,Oregon,Saint Lucia,https://www.nba.com/player/1628449/chris-boucher,"APR 14, 2021",TOR vs. SAS,W,33,12
45,JamesBouknight,CHA,,G,6-4,190 lbs,Connecticut,USA,https://www.nba.com/player/1630547/james-bouknight,No data,No data,No data,No data,No data
46,JamesBouknight,CHA,,G,6-4,190 lbs,Connecticut,USA,https://www.nba.com/player/1630547/james-bouknight,No data,No data,No data,No data,No data
47,JamesBouknight,CHA,,G,6-4,190 lbs,Connecticut,USA,https://www.nba.com/player/1630547/james-bouknight,No data,No data,No data,No data,No data
48,JamesBouknight,CHA,,G,6-4,190 lbs,Connecticut,USA,https://www.nba.com/player/1630547/james-bouknight,No data,No data,No data,No data,No data
49,JamesBouknight,CHA,,G,6-4,190 lbs,Connecticut,USA,https://www.nba.com/player/1630547/james-bouknight,No data,No data,No data,No data,No data
50,AveryBradley,HOU,9.0,G,6-3,180 lbs,Texas-Austin,USA,https://www.nba.com/player/202340/avery-bradley,"MAY 05, 2021",HOU vs. PHI,L,25,2
51,AveryBradley,HOU,9.0,G,6-3,180 lbs,Texas-Austin,USA,https://www.nba.com/player/202340/avery-bradley,"MAY 02, 2021",HOU vs. NYK,L,20,7
52,AveryBradley,HOU,9.0,G,6-3,180 lbs,Texas-Austin,USA,https://www.nba.com/player/202340/avery-bradley,"APR 27, 2021",HOU vs. MIN,L,27,3
53,AveryBradley,HOU,9.0,G,6-3,180 lbs,Texas-Austin,USA,https://www.nba.com/player/202340/avery-bradley,"APR 21, 2021",HOU vs. UTA,L,20,6
54,AveryBradley,HOU,9.0,G,6-3,180 lbs,Texas-Austin,USA,https://www.nba.com/player/202340/avery-bradley,"APR 19, 2021",HOU @ MIA,L,22,0
55,TonyBradley,CHI,13.0,C-F,6-10,248 lbs,North Carolina,USA,https://www.nba.com/player/1628396/tony-bradley,"MAY 16, 2021",OKC vs. LAC,W,14,8
56,TonyBradley,CHI,13.0,C-F,6-10,248 lbs,North Carolina,USA,https://www.nba.com/player/1628396/tony-bradley,"MAY 14, 2021",OKC vs. UTA,L,18,4
57,TonyBradley,CHI,13.0,C-F,6-10,248 lbs,North Carolina,USA,https://www.nba.com/player/1628396/tony-bradley,"MAY 11, 2021",OKC @ SAC,L,17,10
58,TonyBradley,CHI,13.0,C-F,6-10,248 lbs,North Carolina,USA,https://www.nba.com/player/1628396/tony-bradley,"MAY 06, 2021",OKC @ GSW,L,20,8
59,TonyBradley,CHI,13.0,C-F,6-10,248 lbs,North Carolina,USA,https://www.nba.com/player/1628396/tony-bradley,"MAY 02, 2021",OKC vs. PHX,L,10,6
60,JarrellBrantley,UTA,5.0,F,6-5,250 lbs,College of Charleston,USA,https://www.nba.com/player/1629714/jarrell-brantley,"JUN 14, 2021",UTA @ LAC,L,1,1
61,JarrellBrantley,UTA,5.0,F,6-5,250 lbs,College of Charleston,USA,https://www.nba.com/player/1629714/jarrell-brantley,"JUN 02, 2021",UTA vs. MEM,W,2,0
62,JarrellBrantley,UTA,5.0,F,6-5,250 lbs,College of Charleston,USA,https://www.nba.com/player/1629714/jarrell-brantley,"MAY 16, 2021",UTA @ SAC,W,3,0
63,JarrellBrantley,UTA,5.0,F,6-5,250 lbs,College of Charleston,USA,https://www.nba.com/player/1629714/jarrell-brantley,"MAY 14, 2021",UTA @ OKC,W,8,2
64,JarrellBrantley,UTA,5.0,F,6-5,250 lbs,College of Charleston,USA,https://www.nba.com/player/1629714/jarrell-brantley,"MAY 12, 2021",UTA vs. POR,L,2,5
65,IgnasBrazdeikis,ORL,17.0,F,6-6,221 lbs,Michigan,Canada,https://www.nba.com/player/1629649/ignas-brazdeikis,"MAY 16, 2021",ORL @ PHI,L,34,9
66,IgnasBrazdeikis,ORL,17.0,F,6-6,221 lbs,Michigan,Canada,https://www.nba.com/player/1629649/ignas-brazdeikis,"MAY 14, 2021",ORL @ PHI,L,32,21
67,IgnasBrazdeikis,ORL,17.0,F,6-6,221 lbs,Michigan,Canada,https://www.nba.com/player/1629649/ignas-brazdeikis,"MAY 13, 2021",ORL @ ATL,L,27,9
68,IgnasBrazdeikis,ORL,17.0,F,6-6,221 lbs,Michigan,Canada,https://www.nba.com/player/1629649/ignas-brazdeikis,"MAY 11, 2021",ORL @ MIL,L,20,5
69,IgnasBrazdeikis,ORL,17.0,F,6-6,221 lbs,Michigan,Canada,https://www.nba.com/player/1629649/ignas-brazdeikis,"MAY 09, 2021",ORL vs. MIN,L,35,16
70,MikalBridges,PHX,25.0,F,6-6,209 lbs,Villanova,USA,https://www.nba.com/player/1628969/mikal-bridges,"JUL 20, 2021",PHX @ MIL,L,39,7
71,MikalBridges,PHX,25.0,F,6-6,209 lbs,Villanova,USA,https://www.nba.com/player/1628969/mikal-bridges,"JUL 17, 2021",PHX vs. MIL,L,33,13
72,MikalBridges,PHX,25.0,F,6-6,209 lbs,Villanova,USA,https://www.nba.com/player/1628969/mikal-bridges,"JUL 14, 2021",PHX @ MIL,L,25,7
73,MikalBridges,PHX,25.0,F,6-6,209 lbs,Villanova,USA,https://www.nba.com/player/1628969/mikal-bridges,"JUL 11, 2021",PHX @ MIL,L,27,4
74,MikalBridges,PHX,25.0,F,6-6,209 lbs,Villanova,USA,https://www.nba.com/player/1628969/mikal-bridges,"JUL 08, 2021",PHX vs. MIL,W,38,27
75,MilesBridges,CHA,0.0,F,6-6,225 lbs,Michigan State,USA,https://www.nba.com/player/1628970/miles-bridges,"MAY 18, 2021",CHA @ IND,L,37,23
76,MilesBridges,CHA,0.0,F,6-6,225 lbs,Michigan State,USA,https://www.nba.com/player/1628970/miles-bridges,"MAY 16, 2021",CHA @ WAS,L,40,17
77,MilesBridges,CHA,0.0,F,6-6,225 lbs,Michigan State,USA,https://www.nba.com/player/1628970/miles-bridges,"MAY 15, 2021",CHA @ NYK,L,34,30
78,MilesBridges,CHA,0.0,F,6-6,225 lbs,Michigan State,USA,https://www.nba.com/player/1628970/miles-bridges,"MAY 02, 2021",CHA vs. MIA,L,31,15
79,MilesBridges,CHA,0.0,F,6-6,225 lbs,Michigan State,USA,https://www.nba.com/player/1628970/miles-bridges,"MAY 01, 2021",CHA vs. DET,W,36,27
80,OshaeBrissett,IND,12.0,F-G,6-7,210 lbs,Syracuse,Canada,https://www.nba.com/player/1629052/oshae-brissett,"MAY 20, 2021",IND @ WAS,L,29,10
81,OshaeBrissett,IND,12.0,F-G,6-7,210 lbs,Syracuse,Canada,https://www.nba.com/player/1629052/oshae-brissett,"MAY 18, 2021",IND vs. CHA,W,33,23
82,OshaeBrissett,IND,12.0,F-G,6-7,210 lbs,Syracuse,Canada,https://www.nba.com/player/1629052/oshae-brissett,"MAY 16, 2021",IND @ TOR,W,36,31
83,OshaeBrissett,IND,12.0,F-G,6-7,210 lbs,Syracuse,Canada,https://www.nba.com/player/1629052/oshae-brissett,"MAY 15, 2021",IND vs. LAL,L,30,5
84,OshaeBrissett,IND,12.0,F-G,6-7,210 lbs,Syracuse,Canada,https://www.nba.com/player/1629052/oshae-brissett,"MAY 13, 2021",IND vs. MIL,L,28,19
85,MalcolmBrogdon,IND,7.0,G,6-5,229 lbs,Virginia,USA,https://www.nba.com/player/1627763/malcolm-brogdon,"MAY 20, 2021",IND @ WAS,L,29,24
86,MalcolmBrogdon,IND,7.0,G,6-5,229 lbs,Virginia,USA,https://www.nba.com/player/1627763/malcolm-brogdon,"MAY 18, 2021",IND vs. CHA,W,21,16
87,MalcolmBrogdon,IND,7.0,G,6-5,229 lbs,Virginia,USA,https://www.nba.com/player/1627763/malcolm-brogdon,"APR 29, 2021",IND vs. BKN,L,12,1
88,MalcolmBrogdon,IND,7.0,G,6-5,229 lbs,Virginia,USA,https://www.nba.com/player/1627763/malcolm-brogdon,"APR 27, 2021",IND vs. POR,L,28,18
89,MalcolmBrogdon,IND,7.0,G,6-5,229 lbs,Virginia,USA,https://www.nba.com/player/1627763/malcolm-brogdon,"APR 25, 2021",IND @ ORL,W,30,24
90,ArmoniBrooks,HOU,7.0,G,6-3,195 lbs,Houston,USA,https://www.nba.com/player/1629717/armoni-brooks,"MAY 16, 2021",HOU @ ATL,L,34,18
91,ArmoniBrooks,HOU,7.0,G,6-3,195 lbs,Houston,USA,https://www.nba.com/player/1629717/armoni-brooks,"MAY 14, 2021",HOU vs. LAC,W,35,15
92,ArmoniBrooks,HOU,7.0,G,6-3,195 lbs,Houston,USA,https://www.nba.com/player/1629717/armoni-brooks,"MAY 12, 2021",HOU @ LAL,L,37,24
93,ArmoniBrooks,HOU,7.0,G,6-3,195 lbs,Houston,USA,https://www.nba.com/player/1629717/armoni-brooks,"MAY 10, 2021",HOU @ POR,L,24,18
94,ArmoniBrooks,HOU,7.0,G,6-3,195 lbs,Houston,USA,https://www.nba.com/player/1629717/armoni-brooks,"MAY 08, 2021",HOU @ UTA,L,33,15
95,DillonBrooks,MEM,24.0,G-F,6-7,225 lbs,Oregon,Canada,https://www.nba.com/player/1628415/dillon-brooks,"JUN 02, 2021",MEM @ UTA,L,40,27
96,DillonBrooks,MEM,24.0,G-F,6-7,225 lbs,Oregon,Canada,https://www.nba.com/player/1628415/dillon-brooks,"MAY 31, 2021",MEM vs. UTA,L,37,21
97,DillonBrooks,MEM,24.0,G-F,6-7,225 lbs,Oregon,Canada,https://www.nba.com/player/1628415/dillon-brooks,"MAY 29, 2021",MEM vs. UTA,L,33,27
98,DillonBrooks,MEM,24.0,G-F,6-7,225 lbs,Oregon,Canada,https://www.nba.com/player/1628415/dillon-brooks,"MAY 26, 2021",MEM @ UTA,L,28,23
99,DillonBrooks,MEM,24.0,G-F,6-7,225 lbs,Oregon,Canada,https://www.nba.com/player/1628415/dillon-brooks,"MAY 23, 2021",MEM @ UTA,W,36,31
100,BruceBrown,BKN,1.0,G-F,6-4,202 lbs,Miami,USA,https://www.nba.com/player/1628971/bruce-brown,"JUN 19, 2021",BKN vs. MIL,L,52,14
101,BruceBrown,BKN,1.0,G-F,6-4,202 lbs,Miami,USA,https://www.nba.com/player/1628971/bruce-brown,"JUN 17, 2021",BKN @ MIL,L,5,3
102,BruceBrown,BKN,1.0,G-F,6-4,202 lbs,Miami,USA,https://www.nba.com/player/1628971/bruce-brown,"JUN 15, 2021",BKN vs. MIL,W,13,2
103,BruceBrown,BKN,1.0,G-F,6-4,202 lbs,Miami,USA,https://www.nba.com/player/1628971/bruce-brown,"JUN 13, 2021",BKN @ MIL,L,21,7
104,BruceBrown,BKN,1.0,G-F,6-4,202 lbs,Miami,USA,https://www.nba.com/player/1628971/bruce-brown,"JUN 10, 2021",BKN @ MIL,L,38,16
105,ChaundeeBrown,LAL,,G,6-5,215 lbs,Michigan,USA,https://www.nba.com/player/1630602/chaundee-brown,No data,No data,No data,No data,No data
106,ChaundeeBrown,LAL,,G,6-5,215 lbs,Michigan,USA,https://www.nba.com/player/1630602/chaundee-brown,No data,No data,No data,No data,No data
107,ChaundeeBrown,LAL,,G,6-5,215 lbs,Michigan,USA,https://www.nba.com/player/1630602/chaundee-brown,No data,No data,No data,No data,No data
108,ChaundeeBrown,LAL,,G,6-5,215 lbs,Michigan,USA,https://www.nba.com/player/1630602/chaundee-brown,No data,No data,No data,No data,No data
109,ChaundeeBrown,LAL,,G,6-5,215 lbs,Michigan,USA,https://www.nba.com/player/1630602/chaundee-brown,No data,No data,No data,No data,No data
110,JaylenBrown,BOS,7.0,G-F,6-6,223 lbs,California,USA,https://www.nba.com/player/1627759/jaylen-brown,"MAY 02, 2021",BOS vs. POR,L,35,16
111,JaylenBrown,BOS,7.0,G-F,6-6,223 lbs,California,USA,https://www.nba.com/player/1627759/jaylen-brown,"APR 30, 2021",BOS vs. SAS,W,44,17
112,JaylenBrown,BOS,7.0,G-F,6-6,223 lbs,California,USA,https://www.nba.com/player/1627759/jaylen-brown,"APR 28, 2021",BOS vs. CHA,W,37,38
113,JaylenBrown,BOS,7.0,G-F,6-6,223 lbs,California,USA,https://www.nba.com/player/1627759/jaylen-brown,"APR 27, 2021",BOS vs. OKC,L,38,39
114,JaylenBrown,BOS,7.0,G-F,6-6,223 lbs,California,USA,https://www.nba.com/player/1627759/jaylen-brown,"APR 25, 2021",BOS @ CHA,L,35,20
115,MosesBrown,DAL,9.0,C,7-2,245 lbs,UCLA,USA,https://www.nba.com/player/1629650/moses-brown,"MAY 16, 2021",OKC vs. LAC,W,38,24
116,MosesBrown,DAL,9.0,C,7-2,245 lbs,UCLA,USA,https://www.nba.com/player/1629650/moses-brown,"MAY 14, 2021",OKC vs. UTA,L,20,5
117,MosesBrown,DAL,9.0,C,7-2,245 lbs,UCLA,USA,https://www.nba.com/player/1629650/moses-brown,"MAY 11, 2021",OKC @ SAC,L,27,10
118,MosesBrown,DAL,9.0,C,7-2,245 lbs,UCLA,USA,https://www.nba.com/player/1629650/moses-brown,"MAY 09, 2021",OKC @ SAC,L,26,12
119,MosesBrown,DAL,9.0,C,7-2,245 lbs,UCLA,USA,https://www.nba.com/player/1629650/moses-brown,"MAY 08, 2021",OKC @ GSW,L,20,6
120,SterlingBrown,DAL,0.0,G-F,6-5,219 lbs,Southern Methodist,USA,https://www.nba.com/player/1628425/sterling-brown,"APR 10, 2021",HOU @ GSW,L,4,0
121,SterlingBrown,DAL,0.0,G-F,6-5,219 lbs,Southern Methodist,USA,https://www.nba.com/player/1628425/sterling-brown,"APR 09, 2021",HOU @ LAC,L,25,15
122,SterlingBrown,DAL,0.0,G-F,6-5,219 lbs,Southern Methodist,USA,https://www.nba.com/player/1628425/sterling-brown,"APR 07, 2021",HOU vs. DAL,W,21,9
123,SterlingBrown,DAL,0.0,G-F,6-5,219 lbs,Southern Methodist,USA,https://www.nba.com/player/1628425/sterling-brown,"APR 05, 2021",HOU vs. PHX,L,26,16
124,SterlingBrown,DAL,0.0,G-F,6-5,219 lbs,Southern Methodist,USA,https://www.nba.com/player/1628425/sterling-brown,"APR 04, 2021",HOU vs. NOP,L,28,12
125,GregBrown III,POR,,F,6-8,206 lbs,Texas-Austin,USA,https://www.nba.com/player/1630535/greg-brown-iii,No data,No data,No data,No data,No data
126,GregBrown III,POR,,F,6-8,206 lbs,Texas-Austin,USA,https://www.nba.com/player/1630535/greg-brown-iii,No data,No data,No data,No data,No data
127,GregBrown III,POR,,F,6-8,206 lbs,Texas-Austin,USA,https://www.nba.com/player/1630535/greg-brown-iii,No data,No data,No data,No data,No data
128,GregBrown III,POR,,F,6-8,206 lbs,Texas-Austin,USA,https://www.nba.com/player/1630535/greg-brown-iii,No data,No data,No data,No data,No data
129,GregBrown III,POR,,F,6-8,206 lbs,Texas-Austin,USA,https://www.nba.com/player/1630535/greg-brown-iii,No data,No data,No data,No data,No data
130,CharlieBrown Jr.,OKC,44.0,G,6-6,199 lbs,St. Joseph's (PA),USA,https://www.nba.com/player/1629718/charlie-brown-jr,"MAY 16, 2021",OKC vs. LAC,W,31,7
131,CharlieBrown Jr.,OKC,44.0,G,6-6,199 lbs,St. Joseph's (PA),USA,https://www.nba.com/player/1629718/charlie-brown-jr,"MAY 14, 2021",OKC vs. UTA,L,21,6
132,CharlieBrown Jr.,OKC,44.0,G,6-6,199 lbs,St. Joseph's (PA),USA,https://www.nba.com/player/1629718/charlie-brown-jr,"MAY 11, 2021",OKC @ SAC,L,13,7
133,CharlieBrown Jr.,OKC,44.0,G,6-6,199 lbs,St. Joseph's (PA),USA,https://www.nba.com/player/1629718/charlie-brown-jr,"MAY 09, 2021",OKC @ SAC,L,15,2
134,CharlieBrown Jr.,OKC,44.0,G,6-6,199 lbs,St. Joseph's (PA),USA,https://www.nba.com/player/1629718/charlie-brown-jr,"MAY 08, 2021",OKC @ GSW,L,7,3
135,TroyBrown Jr.,CHI,7.0,G-F,6-6,215 lbs,Oregon,USA,https://www.nba.com/player/1628972/troy-brown-jr,"APR 19, 2021",CHI @ BOS,W,20,4
136,TroyBrown Jr.,CHI,7.0,G-F,6-6,215 lbs,Oregon,USA,https://www.nba.com/player/1628972/troy-brown-jr,"APR 17, 2021",CHI vs. CLE,W,18,4
137,TroyBrown Jr.,CHI,7.0,G-F,6-6,215 lbs,Oregon,USA,https://www.nba.com/player/1628972/troy-brown-jr,"APR 16, 2021",CHI vs. MEM,L,19,11
138,TroyBrown Jr.,CHI,7.0,G-F,6-6,215 lbs,Oregon,USA,https://www.nba.com/player/1628972/troy-brown-jr,"APR 14, 2021",CHI vs. ORL,L,14,3
139,TroyBrown Jr.,CHI,7.0,G-F,6-6,215 lbs,Oregon,USA,https://www.nba.com/player/1628972/troy-brown-jr,"APR 12, 2021",CHI @ MEM,L,26,2
140,JalenBrunson,DAL,13.0,G,6-1,190 lbs,Villanova,USA,https://www.nba.com/player/1628973/jalen-brunson,"JUN 06, 2021",DAL @ LAC,L,10,2
141,JalenBrunson,DAL,13.0,G,6-1,190 lbs,Villanova,USA,https://www.nba.com/player/1628973/jalen-brunson,"JUN 04, 2021",DAL vs. LAC,L,15,7
142,JalenBrunson,DAL,13.0,G,6-1,190 lbs,Villanova,USA,https://www.nba.com/player/1628973/jalen-brunson,"JUN 02, 2021",DAL @ LAC,W,10,2
143,JalenBrunson,DAL,13.0,G,6-1,190 lbs,Villanova,USA,https://www.nba.com/player/1628973/jalen-brunson,"MAY 30, 2021",DAL vs. LAC,L,19,7
144,JalenBrunson,DAL,13.0,G,6-1,190 lbs,Villanova,USA,https://www.nba.com/player/1628973/jalen-brunson,"MAY 28, 2021",DAL vs. LAC,L,22,14
145,ElijahBryant,MIL,3.0,G,6-5,210 lbs,Brigham Young,USA,https://www.nba.com/player/1629091/elijah-bryant,"JUL 08, 2021",MIL @ PHX,L,0,0
146,ElijahBryant,MIL,3.0,G,6-5,210 lbs,Brigham Young,USA,https://www.nba.com/player/1629091/elijah-bryant,"JUL 01, 2021",MIL vs. ATL,W,1,0
147,ElijahBryant,MIL,3.0,G,6-5,210 lbs,Brigham Young,USA,https://www.nba.com/player/1629091/elijah-bryant,"JUN 29, 2021",MIL @ ATL,L,4,2
148,ElijahBryant,MIL,3.0,G,6-5,210 lbs,Brigham Young,USA,https://www.nba.com/player/1629091/elijah-bryant,"JUN 25, 2021",MIL vs. ATL,W,11,2
149,ElijahBryant,MIL,3.0,G,6-5,210 lbs,Brigham Young,USA,https://www.nba.com/player/1629091/elijah-bryant,"JUN 17, 2021",MIL vs. BKN,W,4,0
150,ThomasBryant,WAS,13.0,C-F,6-10,248 lbs,Indiana,USA,https://www.nba.com/player/1628418/thomas-bryant,"JAN 09, 2021",WAS vs. MIA,L,2,0
151,ThomasBryant,WAS,13.0,C-F,6-10,248 lbs,Indiana,USA,https://www.nba.com/player/1628418/thomas-bryant,"JAN 08, 2021",WAS @ BOS,L,30,7
152,ThomasBryant,WAS,13.0,C-F,6-10,248 lbs,Indiana,USA,https://www.nba.com/player/1628418/thomas-bryant,"JAN 06, 2021",WAS @ PHI,L,34,11
153,ThomasBryant,WAS,13.0,C-F,6-10,248 lbs,Indiana,USA,https://www.nba.com/player/1628418/thomas-bryant,"JAN 03, 2021",WAS @ BKN,W,28,21
154,ThomasBryant,WAS,13.0,C-F,6-10,248 lbs,Indiana,USA,https://www.nba.com/player/1628418/thomas-bryant,"JAN 01, 2021",WAS @ MIN,W,22,18
155,ReggieBullock,DAL,25.0,G-F,6-6,205 lbs,North Carolina,USA,https://www.nba.com/player/203493/reggie-bullock,"JUN 02, 2021",NYK vs. ATL,L,40,12
156,ReggieBullock,DAL,25.0,G-F,6-6,205 lbs,North Carolina,USA,https://www.nba.com/player/203493/reggie-bullock,"MAY 30, 2021",NYK @ ATL,L,34,0
