,Player_x,Team_x,Number_x,Position_x,Height_x,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS,Player_y,Team_y,Number_y,Position_y,Height_y
206,TremontWaters,BOS,51.0,G,5-10,175 lbs,Louisiana State,USA,https://www.nba.com/player/1629682/tremont-waters,"MAY 25, 2021",BOS @ BKN,L,4,3,,,,,
207,TremontWaters,BOS,51.0,G,5-10,175 lbs,Louisiana State,USA,https://www.nba.com/player/1629682/tremont-waters,"MAY 22, 2021",BOS @ BKN,L,1,0,,,,,
208,TremontWaters,BOS,51.0,G,5-10,175 lbs,Louisiana State,USA,https://www.nba.com/player/1629682/tremont-waters,"MAY 18, 2021",BOS vs. WAS,W,2,0,,,,,
209,TremontWaters,BOS,51.0,G,5-10,175 lbs,Louisiana State,USA,https://www.nba.com/player/1629682/tremont-waters,"MAY 16, 2021",BOS @ NYK,L,25,17,,,,,
210,TrendonWatford,POR,,F,6-8,237 lbs,Louisiana State,USA,https://www.nba.com/player/1630570/trendon-watford,No data,No data,No data,No data,No data,,,,,
211,TrendonWatford,POR,,F,6-8,237 lbs,Louisiana State,USA,https://www.nba.com/player/1630570/trendon-watford,No data,No data,No data,No data,No data,,,,,
212,TrendonWatford,POR,,F,6-8,237 lbs,Louisiana State,USA,https://www.nba.com/player/1630570/trendon-watford,No data,No data,No data,No data,No data,,,,,
213,TrendonWatford,POR,,F,6-8,237 lbs,Louisiana State,USA,https://www.nba.com/player/1630570/trendon-watford,No data,No data,No data,No data,No data,,,,,
214,TrendonWatford,POR,,F,6-8,237 lbs,Louisiana State,USA,https://www.nba.com/player/1630570/trendon-watford,No data,No data,No data,No data,No data,,,,,
215,RussellWestbrook,LAL,0.0,G,6-3,200 lbs,UCLA,USA,https://www.nba.com/player/201566/russell-westbrook,"JUN 02, 2021",WAS @ PHI,L,38,24,,,,,
216,RussellWestbrook,LAL,0.0,G,6-3,200 lbs,UCLA,USA,https://www.nba.com/player/201566/russell-westbrook,"MAY 31, 2021",WAS vs. PHI,W,42,19,,,,,
217,RussellWestbrook,LAL,0.0,G,6-3,200 lbs,UCLA,USA,https://www.nba.com/player/201566/russell-westbrook,"MAY 29, 2021",WAS vs. PHI,L,34,26,,,,,
218,RussellWestbrook,LAL,0.0,G,6-3,200 lbs,UCLA,USA,https://www.nba.com/player/201566/russell-westbrook,"MAY 26, 2021",WAS @ PHI,L,29,10,,,,,
219,RussellWestbrook,LAL,0.0,G,6-3,200 lbs,UCLA,USA,https://www.nba.com/player/201566/russell-westbrook,"MAY 23, 2021",WAS @ PHI,L,43,16,,,,,
220,CobyWhite,CHI,0.0,G,6-5,195 lbs,North Carolina,USA,https://www.nba.com/player/1629632/coby-white,"MAY 16, 2021",CHI vs. MIL,W,31,19,,,,,
221,CobyWhite,CHI,0.0,G,6-5,195 lbs,North Carolina,USA,https://www.nba.com/player/1629632/coby-white,"MAY 15, 2021",CHI @ BKN,L,34,3,,,,,
222,CobyWhite,CHI,0.0,G,6-5,195 lbs,North Carolina,USA,https://www.nba.com/player/1629632/coby-white,"MAY 13, 2021",CHI vs. TOR,W,42,17,,,,,
223,CobyWhite,CHI,0.0,G,6-5,195 lbs,North Carolina,USA,https://www.nba.com/player/1629632/coby-white,"MAY 11, 2021",CHI vs. BKN,L,37,16,,,,,
224,CobyWhite,CHI,0.0,G,6-5,195 lbs,North Carolina,USA,https://www.nba.com/player/1629632/coby-white,"MAY 09, 2021",CHI @ DET,W,31,21,,,,,
225,DerrickWhite,SAS,4.0,G,6-4,190 lbs,Colorado,USA,https://www.nba.com/player/1628401/derrick-white,"APR 26, 2021",SAS @ WAS,W,19,9,,,,,
226,DerrickWhite,SAS,4.0,G,6-4,190 lbs,Colorado,USA,https://www.nba.com/player/1628401/derrick-white,"APR 24, 2021",SAS @ NOP,W,38,22,,,,,
227,DerrickWhite,SAS,4.0,G,6-4,190 lbs,Colorado,USA,https://www.nba.com/player/1628401/derrick-white,"APR 22, 2021",SAS vs. DET,W,29,26,,,,,
228,DerrickWhite,SAS,4.0,G,6-4,190 lbs,Colorado,USA,https://www.nba.com/player/1628401/derrick-white,"APR 21, 2021",SAS vs. MIA,L,31,13,,,,,
229,DerrickWhite,SAS,4.0,G,6-4,190 lbs,Colorado,USA,https://www.nba.com/player/1628401/derrick-white,"APR 19, 2021",SAS @ IND,W,34,25,,,,,
230,HassanWhiteside,UTA,20.0,C,7-0,265 lbs,Marshall,USA,https://www.nba.com/player/202355/hassan-whiteside,"APR 21, 2021",SAC vs. MIN,W,13,4,,,,,
231,HassanWhiteside,UTA,20.0,C,7-0,265 lbs,Marshall,USA,https://www.nba.com/player/202355/hassan-whiteside,"APR 20, 2021",SAC vs. MIN,L,24,12,,,,,
232,HassanWhiteside,UTA,20.0,C,7-0,265 lbs,Marshall,USA,https://www.nba.com/player/202355/hassan-whiteside,"APR 18, 2021",SAC @ DAL,W,19,12,,,,,
233,HassanWhiteside,UTA,20.0,C,7-0,265 lbs,Marshall,USA,https://www.nba.com/player/202355/hassan-whiteside,"APR 15, 2021",SAC @ PHX,L,24,11,,,,,
234,HassanWhiteside,UTA,20.0,C,7-0,265 lbs,Marshall,USA,https://www.nba.com/player/202355/hassan-whiteside,"APR 14, 2021",SAC vs. WAS,L,23,12,,,,,
235,JoeWieskamp,SAS,,G-F,6-6,205 lbs,Iowa,USA,https://www.nba.com/player/1630580/joe-wieskamp,No data,No data,No data,No data,No data,,,,,
236,JoeWieskamp,SAS,,G-F,6-6,205 lbs,Iowa,USA,https://www.nba.com/player/1630580/joe-wieskamp,No data,No data,No data,No data,No data,,,,,
237,JoeWieskamp,SAS,,G-F,6-6,205 lbs,Iowa,USA,https://www.nba.com/player/1630580/joe-wieskamp,No data,No data,No data,No data,No data,,,,,
238,JoeWieskamp,SAS,,G-F,6-6,205 lbs,Iowa,USA,https://www.nba.com/player/1630580/joe-wieskamp,No data,No data,No data,No data,No data,,,,,
239,JoeWieskamp,SAS,,G-F,6-6,205 lbs,Iowa,USA,https://www.nba.com/player/1630580/joe-wieskamp,No data,No data,No data,No data,No data,,,,,
240,AaronWiggins,OKC,21.0,G-F,6-5,190 lbs,Maryland,USA,https://www.nba.com/player/1630598/aaron-wiggins,No data,No data,No data,No data,No data,,,,,
241,AaronWiggins,OKC,21.0,G-F,6-5,190 lbs,Maryland,USA,https://www.nba.com/player/1630598/aaron-wiggins,No data,No data,No data,No data,No data,,,,,
242,AaronWiggins,OKC,21.0,G-F,6-5,190 lbs,Maryland,USA,https://www.nba.com/player/1630598/aaron-wiggins,No data,No data,No data,No data,No data,,,,,
243,AaronWiggins,OKC,21.0,G-F,6-5,190 lbs,Maryland,USA,https://www.nba.com/player/1630598/aaron-wiggins,No data,No data,No data,No data,No data,,,,,
244,AaronWiggins,OKC,21.0,G-F,6-5,190 lbs,Maryland,USA,https://www.nba.com/player/1630598/aaron-wiggins,No data,No data,No data,No data,No data,,,,,
245,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,PreciousAchiuwa,TOR,5.0,F,6-8
246,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,StevenAdams,MEM,12.0,C,6-11
247,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,BamAdebayo,MIA,13.0,C-F,6-9
248,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,SantiAldama,MEM,,F-C,6-11
249,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,LaMarcusAldridge,BKN,21.0,C-F,6-11
250,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,NickeilAlexander-Walker,NOP,6.0,G,6-6
251,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,GraysonAllen,MIL,3.0,G,6-4
252,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,JarrettAllen,CLE,31.0,C,6-11
253,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,JoseAlvarado,NOP,,G,6-0
254,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,Al-FarouqAminu,SAS,5.0,F,6-8
255,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,KyleAnderson,MEM,1.0,F-G,6-9
256,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,GiannisAntetokounmpo,MIL,34.0,F,6-11
257,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,ThanasisAntetokounmpo,MIL,43.0,F,6-6
258,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,CarmeloAnthony,LAL,7.0,F,6-7
259,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,ColeAnthony,ORL,50.0,G,6-2
260,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,OGAnunoby,TOR,3.0,F,6-7
261,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,RyanArcidiacono,CHI,51.0,G,6-3
262,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,TrevorAriza,LAL,1.0,F,6-8
263,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,D.J.Augustin,HOU,14.0,G,5-11
264,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,DeniAvdija,WAS,9.0,F,6-9
265,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,JoelAyayi,LAL,,G,6-5
266,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,DeandreAyton,PHX,22.0,C,6-11
267,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,UdokaAzubuike,UTA,20.0,C-F,6-10
268,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,DwayneBacon,NYK,8.0,G-F,6-6
269,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,MarvinBagley III,SAC,35.0,F,6-11
270,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,LaMeloBall,CHA,2.0,G,6-6
271,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,LonzoBall,CHI,2.0,G,6-6
272,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,MoBamba,ORL,5.0,C,7-0
273,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,DesmondBane,MEM,22.0,G,6-5
274,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,DalanoBanton,TOR,,F,6-9
275,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,HarrisonBarnes,SAC,40.0,F,6-8
276,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,ScottieBarnes,TOR,,F,6-7
277,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,RJBarrett,NYK,9.0,F-G,6-6
278,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,WillBarton,DEN,5.0,G,6-6
279,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,CharlesBassey,PHI,,C-F,6-10
280,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,KeitaBates-Diop,SAS,31.0,F,6-8
281,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,NicolasBatum,LAC,33.0,G-F,6-8
282,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,KentBazemore,LAL,9.0,G-F,6-4
283,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,DariusBazley,OKC,7.0,F-G,6-8
284,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,BradleyBeal,WAS,3.0,G,6-3
285,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,MalikBeasley,MIN,5.0,G,6-4
286,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,JuhannBegarin,BOS,,G,6-5
287,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,DeAndre'Bembry,BKN,95.0,G-F,6-5
288,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,DavisBertans,WAS,42.0,F,6-10
289,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,PatrickBeverley,MIN,21.0,G,6-1
290,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,SaddiqBey,DET,41.0,F,6-7
291,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,TylerBey,HOU,2.0,F,6-7
292,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,KhemBirch,TOR,24.0,C,6-9
293,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,GogaBitadze,IND,88.0,C-F,6-11
294,AndrewWiggins,GSW,22.0,F,6-7,197 lbs,Kansas,Canada,https://www.nba.com/player/203952/andrew-wiggins,,,,,,NemanjaBjelica,GSW,8.0,F,6-10
