,Player,Team,Number,Position,Height,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS
164,TeranceMann,LAC,14.0,G-F,6-5,215 lbs,Florida State,USA,https://www.nba.com/player/1629611/terance-mann,"JUN 28, 2021",LAC @ PHX,W,26,4
165,TeranceMann,LAC,14.0,G-F,6-5,215 lbs,Florida State,USA,https://www.nba.com/player/1629611/terance-mann,"JUN 26, 2021",LAC vs. PHX,L,33,12
166,TeranceMann,LAC,14.0,G-F,6-5,215 lbs,Florida State,USA,https://www.nba.com/player/1629611/terance-mann,"JUN 24, 2021",LAC vs. PHX,W,32,12
167,TeranceMann,LAC,14.0,G-F,6-5,215 lbs,Florida State,USA,https://www.nba.com/player/1629611/terance-mann,"JUN 22, 2021",LAC @ PHX,L,19,8
168,TreMann,OKC,23.0,G,6-3,178 lbs,Florida,USA,https://www.nba.com/player/1630544/tre-mann,No data,No data,No data,No data,No data
169,TreMann,OKC,23.0,G,6-3,178 lbs,Florida,USA,https://www.nba.com/player/1630544/tre-mann,No data,No data,No data,No data,No data
170,TreMann,OKC,23.0,G,6-3,178 lbs,Florida,USA,https://www.nba.com/player/1630544/tre-mann,No data,No data,No data,No data,No data
171,TreMann,OKC,23.0,G,6-3,178 lbs,Florida,USA,https://www.nba.com/player/1630544/tre-mann,No data,No data,No data,No data,No data
172,TreMann,OKC,23.0,G,6-3,178 lbs,Florida,USA,https://www.nba.com/player/1630544/tre-mann,No data,No data,No data,No data,No data
173,BobanMarjanovic,DAL,51.0,C,7-4,290 lbs,Crvena zvezda,Serbia,https://www.nba.com/player/1626246/boban-marjanovic,"JUN 06, 2021",DAL @ LAC,L,31,14
174,BobanMarjanovic,DAL,51.0,C,7-4,290 lbs,Crvena zvezda,Serbia,https://www.nba.com/player/1626246/boban-marjanovic,"JUN 04, 2021",DAL vs. LAC,L,17,12
175,BobanMarjanovic,DAL,51.0,C,7-4,290 lbs,Crvena zvezda,Serbia,https://www.nba.com/player/1626246/boban-marjanovic,"JUN 02, 2021",DAL @ LAC,W,20,9
176,BobanMarjanovic,DAL,51.0,C,7-4,290 lbs,Crvena zvezda,Serbia,https://www.nba.com/player/1626246/boban-marjanovic,"MAY 30, 2021",DAL vs. LAC,L,15,12
177,BobanMarjanovic,DAL,51.0,C,7-4,290 lbs,Crvena zvezda,Serbia,https://www.nba.com/player/1626246/boban-marjanovic,"MAY 16, 2021",DAL @ MIN,L,4,3
178,LauriMarkkanen,CLE,24.0,F-C,7-0,240 lbs,Arizona,Finland,https://www.nba.com/player/1628374/lauri-markkanen,"MAY 16, 2021",CHI vs. MIL,W,25,17
179,LauriMarkkanen,CLE,24.0,F-C,7-0,240 lbs,Arizona,Finland,https://www.nba.com/player/1628374/lauri-markkanen,"MAY 15, 2021",CHI @ BKN,L,30,14
180,LauriMarkkanen,CLE,24.0,F-C,7-0,240 lbs,Arizona,Finland,https://www.nba.com/player/1628374/lauri-markkanen,"MAY 13, 2021",CHI vs. TOR,W,25,20
181,LauriMarkkanen,CLE,24.0,F-C,7-0,240 lbs,Arizona,Finland,https://www.nba.com/player/1628374/lauri-markkanen,"MAY 11, 2021",CHI vs. BKN,L,19,11
182,LauriMarkkanen,CLE,24.0,F-C,7-0,240 lbs,Arizona,Finland,https://www.nba.com/player/1628374/lauri-markkanen,"MAY 09, 2021",CHI @ DET,W,23,2
183,NajiMarshall,NOP,8.0,F,6-7,220 lbs,Xavier,USA,https://www.nba.com/player/1630230/naji-marshall,"MAY 16, 2021",NOP vs. LAL,L,35,18
184,NajiMarshall,NOP,8.0,F,6-7,220 lbs,Xavier,USA,https://www.nba.com/player/1630230/naji-marshall,"MAY 14, 2021",NOP @ GSW,L,36,20
185,NajiMarshall,NOP,8.0,F,6-7,220 lbs,Xavier,USA,https://www.nba.com/player/1630230/naji-marshall,"MAY 12, 2021",NOP @ DAL,L,30,12
186,NajiMarshall,NOP,8.0,F,6-7,220 lbs,Xavier,USA,https://www.nba.com/player/1630230/naji-marshall,"MAY 10, 2021",NOP @ MEM,L,31,12
187,NajiMarshall,NOP,8.0,F,6-7,220 lbs,Xavier,USA,https://www.nba.com/player/1630230/naji-marshall,"MAY 09, 2021",NOP @ CHA,W,27,13
188,CodyMartin,CHA,11.0,F,6-5,205 lbs,Nevada-Reno,USA,https://www.nba.com/player/1628998/cody-martin,"MAY 02, 2021",CHA vs. MIA,L,7,0
189,CodyMartin,CHA,11.0,F,6-5,205 lbs,Nevada-Reno,USA,https://www.nba.com/player/1628998/cody-martin,"MAY 01, 2021",CHA vs. DET,W,24,0
190,CodyMartin,CHA,11.0,F,6-5,205 lbs,Nevada-Reno,USA,https://www.nba.com/player/1628998/cody-martin,"APR 28, 2021",CHA @ BOS,L,24,5
191,CodyMartin,CHA,11.0,F,6-5,205 lbs,Nevada-Reno,USA,https://www.nba.com/player/1628998/cody-martin,"APR 27, 2021",CHA vs. MIL,L,31,10
192,CodyMartin,CHA,11.0,F,6-5,205 lbs,Nevada-Reno,USA,https://www.nba.com/player/1628998/cody-martin,"APR 25, 2021",CHA vs. BOS,W,31,13
193,KJMartin,HOU,6.0,F,6-6,215 lbs,IMG Academy (FL),USA,https://www.nba.com/player/1630231/kj-martin,"MAY 16, 2021",HOU @ ATL,L,36,10
194,KJMartin,HOU,6.0,F,6-6,215 lbs,IMG Academy (FL),USA,https://www.nba.com/player/1630231/kj-martin,"MAY 14, 2021",HOU vs. LAC,W,34,13
195,KJMartin,HOU,6.0,F,6-6,215 lbs,IMG Academy (FL),USA,https://www.nba.com/player/1630231/kj-martin,"MAY 12, 2021",HOU @ LAL,L,37,20
196,KJMartin,HOU,6.0,F,6-6,215 lbs,IMG Academy (FL),USA,https://www.nba.com/player/1630231/kj-martin,"MAY 10, 2021",HOU @ POR,L,39,15
197,KJMartin,HOU,6.0,F,6-6,215 lbs,IMG Academy (FL),USA,https://www.nba.com/player/1630231/kj-martin,"MAY 08, 2021",HOU @ UTA,L,39,27
198,KelanMartin,IND,21.0,F,6-5,230 lbs,Butler,USA,https://www.nba.com/player/1629103/kelan-martin,"MAY 20, 2021",IND @ WAS,L,23,13
199,KelanMartin,IND,21.0,F,6-5,230 lbs,Butler,USA,https://www.nba.com/player/1629103/kelan-martin,"MAY 18, 2021",IND vs. CHA,W,20,14
200,KelanMartin,IND,21.0,F,6-5,230 lbs,Butler,USA,https://www.nba.com/player/1629103/kelan-martin,"MAY 16, 2021",IND @ TOR,W,18,13
201,KelanMartin,IND,21.0,F,6-5,230 lbs,Butler,USA,https://www.nba.com/player/1629103/kelan-martin,"MAY 15, 2021",IND vs. LAL,L,26,15
202,KelanMartin,IND,21.0,F,6-5,230 lbs,Butler,USA,https://www.nba.com/player/1629103/kelan-martin,"MAY 13, 2021",IND vs. MIL,L,27,12
203,GarrisonMathews,WAS,24.0,G,6-5,215 lbs,Lipscomb,USA,https://www.nba.com/player/1629726/garrison-mathews,"JUN 02, 2021",WAS @ PHI,L,3,1
204,GarrisonMathews,WAS,24.0,G,6-5,215 lbs,Lipscomb,USA,https://www.nba.com/player/1629726/garrison-mathews,"MAY 29, 2021",WAS vs. PHI,L,6,3
205,GarrisonMathews,WAS,24.0,G,6-5,215 lbs,Lipscomb,USA,https://www.nba.com/player/1629726/garrison-mathews,"MAY 26, 2021",WAS @ PHI,L,8,0
206,GarrisonMathews,WAS,24.0,G,6-5,215 lbs,Lipscomb,USA,https://www.nba.com/player/1629726/garrison-mathews,"MAY 20, 2021",WAS vs. IND,W,8,3
207,GarrisonMathews,WAS,24.0,G,6-5,215 lbs,Lipscomb,USA,https://www.nba.com/player/1629726/garrison-mathews,"MAY 18, 2021",WAS @ BOS,L,12,3
208,WesleyMatthews,LAL,9.0,G,6-4,220 lbs,Marquette,USA,https://www.nba.com/player/202083/wesley-matthews,"JUN 03, 2021",LAL vs. PHX,L,28,12
209,WesleyMatthews,LAL,9.0,G,6-4,220 lbs,Marquette,USA,https://www.nba.com/player/202083/wesley-matthews,"JUN 01, 2021",LAL @ PHX,L,22,5
210,WesleyMatthews,LAL,9.0,G,6-4,220 lbs,Marquette,USA,https://www.nba.com/player/202083/wesley-matthews,"MAY 30, 2021",LAL vs. PHX,L,25,6
211,WesleyMatthews,LAL,9.0,G,6-4,220 lbs,Marquette,USA,https://www.nba.com/player/202083/wesley-matthews,"MAY 27, 2021",LAL vs. PHX,W,18,8
212,WesleyMatthews,LAL,9.0,G,6-4,220 lbs,Marquette,USA,https://www.nba.com/player/202083/wesley-matthews,"MAY 25, 2021",LAL @ PHX,W,4,0
213,TyreseMaxey,PHI,0.0,G,6-2,200 lbs,Kentucky,USA,https://www.nba.com/player/1630178/tyrese-maxey,"JUN 20, 2021",PHI vs. ATL,L,15,2
214,TyreseMaxey,PHI,0.0,G,6-2,200 lbs,Kentucky,USA,https://www.nba.com/player/1630178/tyrese-maxey,"JUN 18, 2021",PHI @ ATL,W,29,16
215,TyreseMaxey,PHI,0.0,G,6-2,200 lbs,Kentucky,USA,https://www.nba.com/player/1630178/tyrese-maxey,"JUN 16, 2021",PHI vs. ATL,L,1,0
216,TyreseMaxey,PHI,0.0,G,6-2,200 lbs,Kentucky,USA,https://www.nba.com/player/1630178/tyrese-maxey,"JUN 14, 2021",PHI @ ATL,L,7,3
217,TyreseMaxey,PHI,0.0,G,6-2,200 lbs,Kentucky,USA,https://www.nba.com/player/1630178/tyrese-maxey,"JUN 11, 2021",PHI @ ATL,W,6,4
218,SkylarMays,ATL,4.0,G,6-4,205 lbs,Louisiana State,USA,https://www.nba.com/player/1630219/skylar-mays,"JUL 03, 2021",ATL vs. MIL,L,1,0
219,SkylarMays,ATL,4.0,G,6-4,205 lbs,Louisiana State,USA,https://www.nba.com/player/1630219/skylar-mays,"JUL 01, 2021",ATL @ MIL,L,1,2
220,SkylarMays,ATL,4.0,G,6-4,205 lbs,Louisiana State,USA,https://www.nba.com/player/1630219/skylar-mays,"JUN 29, 2021",ATL vs. MIL,W,3,4
221,SkylarMays,ATL,4.0,G,6-4,205 lbs,Louisiana State,USA,https://www.nba.com/player/1630219/skylar-mays,"JUN 25, 2021",ATL @ MIL,L,7,2
222,SkylarMays,ATL,4.0,G,6-4,205 lbs,Louisiana State,USA,https://www.nba.com/player/1630219/skylar-mays,"JUN 11, 2021",ATL vs. PHI,L,1,0
223,MilesMcBride,NYK,,G,6-1,195 lbs,West Virginia,USA,https://www.nba.com/player/1630540/miles-mcbride,No data,No data,No data,No data,No data
224,MilesMcBride,NYK,,G,6-1,195 lbs,West Virginia,USA,https://www.nba.com/player/1630540/miles-mcbride,No data,No data,No data,No data,No data
225,MilesMcBride,NYK,,G,6-1,195 lbs,West Virginia,USA,https://www.nba.com/player/1630540/miles-mcbride,No data,No data,No data,No data,No data
226,MilesMcBride,NYK,,G,6-1,195 lbs,West Virginia,USA,https://www.nba.com/player/1630540/miles-mcbride,No data,No data,No data,No data,No data
227,MilesMcBride,NYK,,G,6-1,195 lbs,West Virginia,USA,https://www.nba.com/player/1630540/miles-mcbride,No data,No data,No data,No data,No data
228,MacMcClung,LAL,,G,6-3,185 lbs,Texas Tech,USA,https://www.nba.com/player/1630644/mac-mcclung,No data,No data,No data,No data,No data
229,MacMcClung,LAL,,G,6-3,185 lbs,Texas Tech,USA,https://www.nba.com/player/1630644/mac-mcclung,No data,No data,No data,No data,No data
230,MacMcClung,LAL,,G,6-3,185 lbs,Texas Tech,USA,https://www.nba.com/player/1630644/mac-mcclung,No data,No data,No data,No data,No data
231,MacMcClung,LAL,,G,6-3,185 lbs,Texas Tech,USA,https://www.nba.com/player/1630644/mac-mcclung,No data,No data,No data,No data,No data
232,MacMcClung,LAL,,G,6-3,185 lbs,Texas Tech,USA,https://www.nba.com/player/1630644/mac-mcclung,No data,No data,No data,No data,No data
233,CJMcCollum,POR,3.0,G,6-3,190 lbs,Lehigh,USA,https://www.nba.com/player/203468/cj-mccollum,"JUN 03, 2021",POR vs. DEN,L,38,21
234,CJMcCollum,POR,3.0,G,6-3,190 lbs,Lehigh,USA,https://www.nba.com/player/203468/cj-mccollum,"JUN 01, 2021",POR @ DEN,L,51,18
235,CJMcCollum,POR,3.0,G,6-3,190 lbs,Lehigh,USA,https://www.nba.com/player/203468/cj-mccollum,"MAY 29, 2021",POR vs. DEN,W,35,21
236,CJMcCollum,POR,3.0,G,6-3,190 lbs,Lehigh,USA,https://www.nba.com/player/203468/cj-mccollum,"MAY 27, 2021",POR vs. DEN,L,41,22
237,CJMcCollum,POR,3.0,G,6-3,190 lbs,Lehigh,USA,https://www.nba.com/player/203468/cj-mccollum,"MAY 24, 2021",POR @ DEN,L,38,21
238,T.J.McConnell,IND,9.0,G,6-1,190 lbs,Arizona,USA,https://www.nba.com/player/204456/tj-mcconnell,"MAY 20, 2021",IND @ WAS,L,22,4
239,T.J.McConnell,IND,9.0,G,6-1,190 lbs,Arizona,USA,https://www.nba.com/player/204456/tj-mcconnell,"MAY 18, 2021",IND vs. CHA,W,25,17
240,T.J.McConnell,IND,9.0,G,6-1,190 lbs,Arizona,USA,https://www.nba.com/player/204456/tj-mcconnell,"MAY 16, 2021",IND @ TOR,W,40,12
241,T.J.McConnell,IND,9.0,G,6-1,190 lbs,Arizona,USA,https://www.nba.com/player/204456/tj-mcconnell,"MAY 15, 2021",IND vs. LAL,L,31,8
242,T.J.McConnell,IND,9.0,G,6-1,190 lbs,Arizona,USA,https://www.nba.com/player/204456/tj-mcconnell,"MAY 13, 2021",IND vs. MIL,L,45,23
243,JadenMcDaniels,MIN,3.0,F,6-9,185 lbs,Washington,USA,https://www.nba.com/player/1630183/jaden-mcdaniels,"MAY 16, 2021",MIN vs. DAL,W,32,19
244,JadenMcDaniels,MIN,3.0,F,6-9,185 lbs,Washington,USA,https://www.nba.com/player/1630183/jaden-mcdaniels,"MAY 15, 2021",MIN vs. BOS,L,22,2
245,JadenMcDaniels,MIN,3.0,F,6-9,185 lbs,Washington,USA,https://www.nba.com/player/1630183/jaden-mcdaniels,"MAY 13, 2021",MIN vs. DEN,L,17,5
246,JadenMcDaniels,MIN,3.0,F,6-9,185 lbs,Washington,USA,https://www.nba.com/player/1630183/jaden-mcdaniels,"MAY 11, 2021",MIN @ DET,W,26,1
247,JadenMcDaniels,MIN,3.0,F,6-9,185 lbs,Washington,USA,https://www.nba.com/player/1630183/jaden-mcdaniels,"MAY 05, 2021",MIN vs. MEM,L,26,8
