,Player,Team,Number,Position,Height,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS
12,LouWilliams,ATL,6.0,G,6-1,175 lbs,South Gwinnett HS (GA),USA,https://www.nba.com/player/101150/lou-williams,"JUN 29, 2021",ATL vs. MIL,W,35,21
13,LouWilliams,ATL,6.0,G,6-1,175 lbs,South Gwinnett HS (GA),USA,https://www.nba.com/player/101150/lou-williams,"JUN 27, 2021",ATL vs. MIL,L,18,5
14,LouWilliams,ATL,6.0,G,6-1,175 lbs,South Gwinnett HS (GA),USA,https://www.nba.com/player/101150/lou-williams,"JUN 25, 2021",ATL @ MIL,L,13,5
15,PatrickWilliams,CHI,44.0,F,6-7,215 lbs,Florida State,USA,https://www.nba.com/player/1630172/patrick-williams,"MAY 16, 2021",CHI vs. MIL,W,30,11
16,PatrickWilliams,CHI,44.0,F,6-7,215 lbs,Florida State,USA,https://www.nba.com/player/1630172/patrick-williams,"MAY 15, 2021",CHI @ BKN,L,33,24
17,PatrickWilliams,CHI,44.0,F,6-7,215 lbs,Florida State,USA,https://www.nba.com/player/1630172/patrick-williams,"MAY 13, 2021",CHI vs. TOR,W,18,9
18,PatrickWilliams,CHI,44.0,F,6-7,215 lbs,Florida State,USA,https://www.nba.com/player/1630172/patrick-williams,"MAY 11, 2021",CHI vs. BKN,L,23,5
19,PatrickWilliams,CHI,44.0,F,6-7,215 lbs,Florida State,USA,https://www.nba.com/player/1630172/patrick-williams,"MAY 09, 2021",CHI @ DET,W,23,4
20,ZiaireWilliams,MEM,,F,6-8,185 lbs,Stanford,USA,https://www.nba.com/player/1630533/ziaire-williams,No data,No data,No data,No data,No data
21,ZiaireWilliams,MEM,,F,6-8,185 lbs,Stanford,USA,https://www.nba.com/player/1630533/ziaire-williams,No data,No data,No data,No data,No data
22,ZiaireWilliams,MEM,,F,6-8,185 lbs,Stanford,USA,https://www.nba.com/player/1630533/ziaire-williams,No data,No data,No data,No data,No data
23,ZiaireWilliams,MEM,,F,6-8,185 lbs,Stanford,USA,https://www.nba.com/player/1630533/ziaire-williams,No data,No data,No data,No data,No data
24,ZiaireWilliams,MEM,,F,6-8,185 lbs,Stanford,USA,https://www.nba.com/player/1630533/ziaire-williams,No data,No data,No data,No data,No data
25,RobertWilliams III,BOS,44.0,C-F,6-8,237 lbs,Texas A&M,USA,https://www.nba.com/player/1629057/robert-williams-iii,"MAY 28, 2021",BOS vs. BKN,W,6,0
26,RobertWilliams III,BOS,44.0,C-F,6-8,237 lbs,Texas A&M,USA,https://www.nba.com/player/1629057/robert-williams-iii,"MAY 25, 2021",BOS @ BKN,L,17,8
27,RobertWilliams III,BOS,44.0,C-F,6-8,237 lbs,Texas A&M,USA,https://www.nba.com/player/1629057/robert-williams-iii,"MAY 22, 2021",BOS @ BKN,L,23,11
28,RobertWilliams III,BOS,44.0,C-F,6-8,237 lbs,Texas A&M,USA,https://www.nba.com/player/1629057/robert-williams-iii,"MAY 18, 2021",BOS vs. WAS,W,14,4
29,RobertWilliams III,BOS,44.0,C-F,6-8,237 lbs,Texas A&M,USA,https://www.nba.com/player/1629057/robert-williams-iii,"MAY 09, 2021",BOS vs. MIA,L,11,4
30,ZionWilliamson,NOP,1.0,F,6-7,284 lbs,Duke,USA,https://www.nba.com/player/1629627/zion-williamson,"MAY 04, 2021",NOP vs. GSW,W,37,23
31,ZionWilliamson,NOP,1.0,F,6-7,284 lbs,Duke,USA,https://www.nba.com/player/1629627/zion-williamson,"MAY 03, 2021",NOP vs. GSW,L,37,32
32,ZionWilliamson,NOP,1.0,F,6-7,284 lbs,Duke,USA,https://www.nba.com/player/1629627/zion-williamson,"MAY 01, 2021",NOP @ MIN,W,42,37
33,ZionWilliamson,NOP,1.0,F,6-7,284 lbs,Duke,USA,https://www.nba.com/player/1629627/zion-williamson,"APR 29, 2021",NOP @ OKC,W,34,27
34,ZionWilliamson,NOP,1.0,F,6-7,284 lbs,Duke,USA,https://www.nba.com/player/1629627/zion-williamson,"APR 28, 2021",NOP @ DEN,L,31,21
35,D.J.Wilson,HOU,0.0,F,6-10,231 lbs,Michigan,USA,https://www.nba.com/player/1628391/dj-wilson,"MAY 01, 2021",HOU vs. GSW,L,25,6
36,D.J.Wilson,HOU,0.0,F,6-10,231 lbs,Michigan,USA,https://www.nba.com/player/1628391/dj-wilson,"APR 29, 2021",HOU vs. MIL,W,25,15
37,D.J.Wilson,HOU,0.0,F,6-10,231 lbs,Michigan,USA,https://www.nba.com/player/1628391/dj-wilson,"APR 27, 2021",HOU vs. MIN,L,14,5
38,D.J.Wilson,HOU,0.0,F,6-10,231 lbs,Michigan,USA,https://www.nba.com/player/1628391/dj-wilson,"APR 24, 2021",HOU @ DEN,L,40,25
39,D.J.Wilson,HOU,0.0,F,6-10,231 lbs,Michigan,USA,https://www.nba.com/player/1628391/dj-wilson,"APR 23, 2021",HOU vs. LAC,L,6,3
40,DylanWindler,CLE,9.0,G-F,6-6,196 lbs,Belmont,USA,https://www.nba.com/player/1629685/dylan-windler,"MAR 26, 2021",CLE @ LAL,L,6,2
41,DylanWindler,CLE,9.0,G-F,6-6,196 lbs,Belmont,USA,https://www.nba.com/player/1629685/dylan-windler,"MAR 24, 2021",CLE @ CHI,W,12,2
42,DylanWindler,CLE,9.0,G-F,6-6,196 lbs,Belmont,USA,https://www.nba.com/player/1629685/dylan-windler,"MAR 22, 2021",CLE vs. SAC,L,9,2
43,DylanWindler,CLE,9.0,G-F,6-6,196 lbs,Belmont,USA,https://www.nba.com/player/1629685/dylan-windler,"MAR 21, 2021",CLE vs. TOR,W,14,3
44,DylanWindler,CLE,9.0,G-F,6-6,196 lbs,Belmont,USA,https://www.nba.com/player/1629685/dylan-windler,"MAR 19, 2021",CLE vs. SAS,L,6,0
45,JustiseWinslow,LAC,7.0,F-G,6-6,222 lbs,Duke,USA,https://www.nba.com/player/1626159/justise-winslow,"JUN 02, 2021",MEM @ UTA,L,3,0
46,JustiseWinslow,LAC,7.0,F-G,6-6,222 lbs,Duke,USA,https://www.nba.com/player/1626159/justise-winslow,"MAY 14, 2021",MEM vs. SAC,W,38,25
47,JustiseWinslow,LAC,7.0,F-G,6-6,222 lbs,Duke,USA,https://www.nba.com/player/1626159/justise-winslow,"MAY 11, 2021",MEM vs. DAL,W,5,0
48,JustiseWinslow,LAC,7.0,F-G,6-6,222 lbs,Duke,USA,https://www.nba.com/player/1626159/justise-winslow,"MAY 01, 2021",MEM @ ORL,L,14,4
49,JustiseWinslow,LAC,7.0,F-G,6-6,222 lbs,Duke,USA,https://www.nba.com/player/1626159/justise-winslow,"APR 30, 2021",MEM vs. ORL,W,11,4
50,CassiusWinston,WAS,5.0,G,6-1,185 lbs,Michigan State,USA,https://www.nba.com/player/1630216/cassius-winston,"MAY 26, 2021",WAS @ PHI,L,5,2
51,CassiusWinston,WAS,5.0,G,6-1,185 lbs,Michigan State,USA,https://www.nba.com/player/1630216/cassius-winston,"MAY 20, 2021",WAS vs. IND,W,5,0
52,CassiusWinston,WAS,5.0,G,6-1,185 lbs,Michigan State,USA,https://www.nba.com/player/1630216/cassius-winston,"MAY 18, 2021",WAS @ BOS,L,2,0
53,CassiusWinston,WAS,5.0,G,6-1,185 lbs,Michigan State,USA,https://www.nba.com/player/1630216/cassius-winston,"MAY 14, 2021",WAS vs. CLE,W,1,0
54,CassiusWinston,WAS,5.0,G,6-1,185 lbs,Michigan State,USA,https://www.nba.com/player/1630216/cassius-winston,"MAY 03, 2021",WAS vs. IND,W,0,0
55,JamesWiseman,GSW,33.0,C,7-0,240 lbs,Memphis,USA,https://www.nba.com/player/1630164/james-wiseman,"APR 10, 2021",GSW vs. HOU,W,6,6
56,JamesWiseman,GSW,33.0,C,7-0,240 lbs,Memphis,USA,https://www.nba.com/player/1630164/james-wiseman,"APR 09, 2021",GSW vs. WAS,L,23,18
57,JamesWiseman,GSW,33.0,C,7-0,240 lbs,Memphis,USA,https://www.nba.com/player/1630164/james-wiseman,"APR 06, 2021",GSW vs. MIL,W,25,13
58,JamesWiseman,GSW,33.0,C,7-0,240 lbs,Memphis,USA,https://www.nba.com/player/1630164/james-wiseman,"APR 04, 2021",GSW @ ATL,L,18,8
59,JamesWiseman,GSW,33.0,C,7-0,240 lbs,Memphis,USA,https://www.nba.com/player/1630164/james-wiseman,"APR 02, 2021",GSW @ TOR,L,31,9
60,ChristianWood,HOU,35.0,F,6-10,214 lbs,UNLV,USA,https://www.nba.com/player/1626174/christian-wood,"MAY 02, 2021",HOU vs. NYK,L,35,19
61,ChristianWood,HOU,35.0,F,6-10,214 lbs,UNLV,USA,https://www.nba.com/player/1626174/christian-wood,"MAY 01, 2021",HOU vs. GSW,L,29,10
62,ChristianWood,HOU,35.0,F,6-10,214 lbs,UNLV,USA,https://www.nba.com/player/1626174/christian-wood,"APR 29, 2021",HOU vs. MIL,W,39,31
63,ChristianWood,HOU,35.0,F,6-10,214 lbs,UNLV,USA,https://www.nba.com/player/1626174/christian-wood,"APR 27, 2021",HOU vs. MIN,L,38,24
64,ChristianWood,HOU,35.0,F,6-10,214 lbs,UNLV,USA,https://www.nba.com/player/1626174/christian-wood,"APR 23, 2021",HOU vs. LAC,L,37,24
65,RobertWoodard II,SAC,13.0,F,6-6,235 lbs,Mississippi State,USA,https://www.nba.com/player/1630218/robert-woodard-ii,"MAY 16, 2021",SAC vs. UTA,L,11,2
66,RobertWoodard II,SAC,13.0,F,6-6,235 lbs,Mississippi State,USA,https://www.nba.com/player/1630218/robert-woodard-ii,"MAY 14, 2021",SAC @ MEM,L,6,0
67,RobertWoodard II,SAC,13.0,F,6-6,235 lbs,Mississippi State,USA,https://www.nba.com/player/1630218/robert-woodard-ii,"APR 02, 2021",SAC vs. LAL,L,3,2
68,RobertWoodard II,SAC,13.0,F,6-6,235 lbs,Mississippi State,USA,https://www.nba.com/player/1630218/robert-woodard-ii,"MAR 31, 2021",SAC @ SAS,L,3,0
69,RobertWoodard II,SAC,13.0,F,6-6,235 lbs,Mississippi State,USA,https://www.nba.com/player/1630218/robert-woodard-ii,"MAR 29, 2021",SAC @ SAS,W,1,0
70,DelonWright,ATL,55.0,G,6-5,185 lbs,Utah,USA,https://www.nba.com/player/1626153/delon-wright,"MAY 16, 2021",SAC vs. UTA,L,31,7
71,DelonWright,ATL,55.0,G,6-5,185 lbs,Utah,USA,https://www.nba.com/player/1626153/delon-wright,"MAY 14, 2021",SAC @ MEM,L,24,2
72,DelonWright,ATL,55.0,G,6-5,185 lbs,Utah,USA,https://www.nba.com/player/1626153/delon-wright,"MAY 13, 2021",SAC @ MEM,L,37,15
73,DelonWright,ATL,55.0,G,6-5,185 lbs,Utah,USA,https://www.nba.com/player/1626153/delon-wright,"MAY 11, 2021",SAC vs. OKC,W,33,21
74,DelonWright,ATL,55.0,G,6-5,185 lbs,Utah,USA,https://www.nba.com/player/1626153/delon-wright,"MAY 09, 2021",SAC vs. OKC,W,33,15
75,McKinleyWright IV,MIN,,G,5-11,192 lbs,Colorado,USA,https://www.nba.com/player/1630593/mckinley-wright-iv,No data,No data,No data,No data,No data
76,McKinleyWright IV,MIN,,G,5-11,192 lbs,Colorado,USA,https://www.nba.com/player/1630593/mckinley-wright-iv,No data,No data,No data,No data,No data
77,McKinleyWright IV,MIN,,G,5-11,192 lbs,Colorado,USA,https://www.nba.com/player/1630593/mckinley-wright-iv,No data,No data,No data,No data,No data
78,McKinleyWright IV,MIN,,G,5-11,192 lbs,Colorado,USA,https://www.nba.com/player/1630593/mckinley-wright-iv,No data,No data,No data,No data,No data
79,McKinleyWright IV,MIN,,G,5-11,192 lbs,Colorado,USA,https://www.nba.com/player/1630593/mckinley-wright-iv,No data,No data,No data,No data,No data
80,ThaddeusYoung,SAS,21.0,F,6-8,235 lbs,Georgia Tech,USA,https://www.nba.com/player/201152/thaddeus-young,"MAY 16, 2021",CHI vs. MIL,W,26,20
81,ThaddeusYoung,SAS,21.0,F,6-8,235 lbs,Georgia Tech,USA,https://www.nba.com/player/201152/thaddeus-young,"MAY 15, 2021",CHI @ BKN,L,30,19
82,ThaddeusYoung,SAS,21.0,F,6-8,235 lbs,Georgia Tech,USA,https://www.nba.com/player/201152/thaddeus-young,"MAY 13, 2021",CHI vs. TOR,W,28,10
83,ThaddeusYoung,SAS,21.0,F,6-8,235 lbs,Georgia Tech,USA,https://www.nba.com/player/201152/thaddeus-young,"MAY 11, 2021",CHI vs. BKN,L,24,4
84,ThaddeusYoung,SAS,21.0,F,6-8,235 lbs,Georgia Tech,USA,https://www.nba.com/player/201152/thaddeus-young,"MAY 09, 2021",CHI @ DET,W,27,11
85,TraeYoung,ATL,11.0,G,6-1,180 lbs,Oklahoma,USA,https://www.nba.com/player/1629027/trae-young,"JUL 03, 2021",ATL vs. MIL,L,35,14
86,TraeYoung,ATL,11.0,G,6-1,180 lbs,Oklahoma,USA,https://www.nba.com/player/1629027/trae-young,"JUN 27, 2021",ATL vs. MIL,L,39,35
87,TraeYoung,ATL,11.0,G,6-1,180 lbs,Oklahoma,USA,https://www.nba.com/player/1629027/trae-young,"JUN 25, 2021",ATL @ MIL,L,28,15
88,TraeYoung,ATL,11.0,G,6-1,180 lbs,Oklahoma,USA,https://www.nba.com/player/1629027/trae-young,"JUN 23, 2021",ATL @ MIL,W,41,48
89,TraeYoung,ATL,11.0,G,6-1,180 lbs,Oklahoma,USA,https://www.nba.com/player/1629027/trae-young,"JUN 20, 2021",ATL @ PHI,W,43,21
90,OmerYurtseven,MIA,77.0,C,7-0,275 lbs,Georgetown,Turkey,https://www.nba.com/player/1630209/omer-yurtseven,No data,No data,No data,No data,No data
91,OmerYurtseven,MIA,77.0,C,7-0,275 lbs,Georgetown,Turkey,https://www.nba.com/player/1630209/omer-yurtseven,No data,No data,No data,No data,No data
92,OmerYurtseven,MIA,77.0,C,7-0,275 lbs,Georgetown,Turkey,https://www.nba.com/player/1630209/omer-yurtseven,No data,No data,No data,No data,No data
93,OmerYurtseven,MIA,77.0,C,7-0,275 lbs,Georgetown,Turkey,https://www.nba.com/player/1630209/omer-yurtseven,No data,No data,No data,No data,No data
94,OmerYurtseven,MIA,77.0,C,7-0,275 lbs,Georgetown,Turkey,https://www.nba.com/player/1630209/omer-yurtseven,No data,No data,No data,No data,No data
95,MarcusZegarowski,BKN,,G,6-1,181 lbs,Creighton,USA,https://www.nba.com/player/1630681/marcus-zegarowski,No data,No data,No data,No data,No data
96,MarcusZegarowski,BKN,,G,6-1,181 lbs,Creighton,USA,https://www.nba.com/player/1630681/marcus-zegarowski,No data,No data,No data,No data,No data
97,MarcusZegarowski,BKN,,G,6-1,181 lbs,Creighton,USA,https://www.nba.com/player/1630681/marcus-zegarowski,No data,No data,No data,No data,No data
98,MarcusZegarowski,BKN,,G,6-1,181 lbs,Creighton,USA,https://www.nba.com/player/1630681/marcus-zegarowski,No data,No data,No data,No data,No data
99,MarcusZegarowski,BKN,,G,6-1,181 lbs,Creighton,USA,https://www.nba.com/player/1630681/marcus-zegarowski,No data,No data,No data,No data,No data
100,CodyZeller,POR,40.0,F-C,6-11,240 lbs,Indiana,USA,https://www.nba.com/player/203469/cody-zeller,"MAY 18, 2021",CHA @ IND,L,28,17
101,CodyZeller,POR,40.0,F-C,6-11,240 lbs,Indiana,USA,https://www.nba.com/player/203469/cody-zeller,"MAY 16, 2021",CHA @ WAS,L,30,11
102,CodyZeller,POR,40.0,F-C,6-11,240 lbs,Indiana,USA,https://www.nba.com/player/203469/cody-zeller,"MAY 15, 2021",CHA @ NYK,L,36,10
103,CodyZeller,POR,40.0,F-C,6-11,240 lbs,Indiana,USA,https://www.nba.com/player/203469/cody-zeller,"MAY 13, 2021",CHA vs. LAC,L,18,10
104,CodyZeller,POR,40.0,F-C,6-11,240 lbs,Indiana,USA,https://www.nba.com/player/203469/cody-zeller,"MAY 11, 2021",CHA vs. DEN,L,29,15
105,IvicaZubac,LAC,40.0,C,7-0,240 lbs,Mega Basket,Croatia,https://www.nba.com/player/1627826/ivica-zubac,"JUN 26, 2021",LAC vs. PHX,L,40,13
106,IvicaZubac,LAC,40.0,C,7-0,240 lbs,Mega Basket,Croatia,https://www.nba.com/player/1627826/ivica-zubac,"JUN 24, 2021",LAC vs. PHX,W,33,15
107,IvicaZubac,LAC,40.0,C,7-0,240 lbs,Mega Basket,Croatia,https://www.nba.com/player/1627826/ivica-zubac,"JUN 22, 2021",LAC @ PHX,L,34,14
108,IvicaZubac,LAC,40.0,C,7-0,240 lbs,Mega Basket,Croatia,https://www.nba.com/player/1627826/ivica-zubac,"JUN 20, 2021",LAC @ PHX,L,18,9
109,IvicaZubac,LAC,40.0,C,7-0,240 lbs,Mega Basket,Croatia,https://www.nba.com/player/1627826/ivica-zubac,"JUN 18, 2021",LAC vs. UTA,W,6,0
