,Player,Team,Number,Position,Height,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS
15,MitchellRobinson,NYK,23.0,C-F,7-0,240 lbs,Western Kentucky,USA,https://www.nba.com/player/1629011/mitchell-robinson,"MAR 27, 2021",NYK @ MIL,W,6,2
16,MitchellRobinson,NYK,23.0,C-F,7-0,240 lbs,Western Kentucky,USA,https://www.nba.com/player/1629011/mitchell-robinson,"MAR 25, 2021",NYK vs. WAS,W,21,6
17,MitchellRobinson,NYK,23.0,C-F,7-0,240 lbs,Western Kentucky,USA,https://www.nba.com/player/1629011/mitchell-robinson,"MAR 23, 2021",NYK vs. WAS,W,31,16
18,MitchellRobinson,NYK,23.0,C-F,7-0,240 lbs,Western Kentucky,USA,https://www.nba.com/player/1629011/mitchell-robinson,"MAR 21, 2021",NYK vs. PHI,L,17,4
19,MitchellRobinson,NYK,23.0,C-F,7-0,240 lbs,Western Kentucky,USA,https://www.nba.com/player/1629011/mitchell-robinson,"FEB 12, 2021",NYK @ WAS,W,20,10
20,JeremiahRobinson-Earl,OKC,50.0,F,6-8,242 lbs,Villanova,USA,https://www.nba.com/player/1630526/jeremiah-robinson-earl,No data,No data,No data,No data,No data
21,JeremiahRobinson-Earl,OKC,50.0,F,6-8,242 lbs,Villanova,USA,https://www.nba.com/player/1630526/jeremiah-robinson-earl,No data,No data,No data,No data,No data
22,JeremiahRobinson-Earl,OKC,50.0,F,6-8,242 lbs,Villanova,USA,https://www.nba.com/player/1630526/jeremiah-robinson-earl,No data,No data,No data,No data,No data
23,JeremiahRobinson-Earl,OKC,50.0,F,6-8,242 lbs,Villanova,USA,https://www.nba.com/player/1630526/jeremiah-robinson-earl,No data,No data,No data,No data,No data
24,JeremiahRobinson-Earl,OKC,50.0,F,6-8,242 lbs,Villanova,USA,https://www.nba.com/player/1630526/jeremiah-robinson-earl,No data,No data,No data,No data,No data
25,IsaiahRoby,OKC,22.0,F,6-8,230 lbs,Nebraska-Lincoln,USA,https://www.nba.com/player/1629676/isaiah-roby,"MAY 16, 2021",OKC vs. LAC,W,12,10
26,IsaiahRoby,OKC,22.0,F,6-8,230 lbs,Nebraska-Lincoln,USA,https://www.nba.com/player/1629676/isaiah-roby,"MAY 14, 2021",OKC vs. UTA,L,22,6
27,IsaiahRoby,OKC,22.0,F,6-8,230 lbs,Nebraska-Lincoln,USA,https://www.nba.com/player/1629676/isaiah-roby,"MAY 11, 2021",OKC @ SAC,L,26,9
28,IsaiahRoby,OKC,22.0,F,6-8,230 lbs,Nebraska-Lincoln,USA,https://www.nba.com/player/1629676/isaiah-roby,"MAY 09, 2021",OKC @ SAC,L,24,5
29,IsaiahRoby,OKC,22.0,F,6-8,230 lbs,Nebraska-Lincoln,USA,https://www.nba.com/player/1629676/isaiah-roby,"MAY 08, 2021",OKC @ GSW,L,22,2
30,RajonRondo,LAL,4.0,G,6-1,180 lbs,Kentucky,USA,https://www.nba.com/player/200765/rajon-rondo,"JUN 24, 2021",LAC vs. PHX,W,8,0
31,RajonRondo,LAL,4.0,G,6-1,180 lbs,Kentucky,USA,https://www.nba.com/player/200765/rajon-rondo,"JUN 22, 2021",LAC @ PHX,L,17,8
32,RajonRondo,LAL,4.0,G,6-1,180 lbs,Kentucky,USA,https://www.nba.com/player/200765/rajon-rondo,"JUN 20, 2021",LAC @ PHX,L,22,8
33,RajonRondo,LAL,4.0,G,6-1,180 lbs,Kentucky,USA,https://www.nba.com/player/200765/rajon-rondo,"JUN 18, 2021",LAC vs. UTA,W,7,2
34,RajonRondo,LAL,4.0,G,6-1,180 lbs,Kentucky,USA,https://www.nba.com/player/200765/rajon-rondo,"JUN 16, 2021",LAC @ UTA,W,9,0
35,DerrickRose,NYK,4.0,G,6-2,200 lbs,Memphis,USA,https://www.nba.com/player/201565/derrick-rose,"JUN 02, 2021",NYK vs. ATL,L,27,6
36,DerrickRose,NYK,4.0,G,6-2,200 lbs,Memphis,USA,https://www.nba.com/player/201565/derrick-rose,"MAY 30, 2021",NYK @ ATL,L,33,18
37,DerrickRose,NYK,4.0,G,6-2,200 lbs,Memphis,USA,https://www.nba.com/player/201565/derrick-rose,"MAY 28, 2021",NYK @ ATL,L,39,30
38,DerrickRose,NYK,4.0,G,6-2,200 lbs,Memphis,USA,https://www.nba.com/player/201565/derrick-rose,"MAY 26, 2021",NYK vs. ATL,W,39,26
39,DerrickRose,NYK,4.0,G,6-2,200 lbs,Memphis,USA,https://www.nba.com/player/201565/derrick-rose,"MAY 23, 2021",NYK vs. ATL,L,38,17
40,TerrenceRoss,ORL,31.0,G-F,6-6,206 lbs,Washington,USA,https://www.nba.com/player/203082/terrence-ross,"APR 16, 2021",ORL @ TOR,L,22,6
41,TerrenceRoss,ORL,31.0,G-F,6-6,206 lbs,Washington,USA,https://www.nba.com/player/203082/terrence-ross,"APR 14, 2021",ORL @ CHI,W,31,11
42,TerrenceRoss,ORL,31.0,G-F,6-6,206 lbs,Washington,USA,https://www.nba.com/player/203082/terrence-ross,"APR 12, 2021",ORL vs. SAS,L,25,8
43,TerrenceRoss,ORL,31.0,G-F,6-6,206 lbs,Washington,USA,https://www.nba.com/player/203082/terrence-ross,"APR 11, 2021",ORL vs. MIL,L,27,4
44,TerrenceRoss,ORL,31.0,G-F,6-6,206 lbs,Washington,USA,https://www.nba.com/player/203082/terrence-ross,"APR 09, 2021",ORL vs. IND,L,28,24
45,TerryRozier,CHA,3.0,G,6-1,190 lbs,Louisville,USA,https://www.nba.com/player/1626179/terry-rozier,"MAY 18, 2021",CHA @ IND,L,35,16
46,TerryRozier,CHA,3.0,G,6-1,190 lbs,Louisville,USA,https://www.nba.com/player/1626179/terry-rozier,"MAY 16, 2021",CHA @ WAS,L,37,22
47,TerryRozier,CHA,3.0,G,6-1,190 lbs,Louisville,USA,https://www.nba.com/player/1626179/terry-rozier,"MAY 15, 2021",CHA @ NYK,L,46,13
48,TerryRozier,CHA,3.0,G,6-1,190 lbs,Louisville,USA,https://www.nba.com/player/1626179/terry-rozier,"MAY 13, 2021",CHA vs. LAC,L,36,10
49,TerryRozier,CHA,3.0,G,6-1,190 lbs,Louisville,USA,https://www.nba.com/player/1626179/terry-rozier,"MAY 11, 2021",CHA vs. DEN,L,41,21
50,RickyRubio,CLE,3.0,G,6-3,190 lbs,FC Barcelona,Spain,https://www.nba.com/player/201937/ricky-rubio,"MAY 16, 2021",MIN vs. DAL,W,20,2
51,RickyRubio,CLE,3.0,G,6-3,190 lbs,FC Barcelona,Spain,https://www.nba.com/player/201937/ricky-rubio,"MAY 15, 2021",MIN vs. BOS,L,23,4
52,RickyRubio,CLE,3.0,G,6-3,190 lbs,FC Barcelona,Spain,https://www.nba.com/player/201937/ricky-rubio,"MAY 13, 2021",MIN vs. DEN,L,28,6
53,RickyRubio,CLE,3.0,G,6-3,190 lbs,FC Barcelona,Spain,https://www.nba.com/player/201937/ricky-rubio,"MAY 11, 2021",MIN @ DET,W,30,19
54,RickyRubio,CLE,3.0,G,6-3,190 lbs,FC Barcelona,Spain,https://www.nba.com/player/201937/ricky-rubio,"MAY 09, 2021",MIN @ ORL,W,26,18
55,D'AngeloRussell,MIN,0.0,G,6-4,193 lbs,Ohio State,USA,https://www.nba.com/player/1626156/dangelo-russell,"MAY 16, 2021",MIN vs. DAL,W,36,23
56,D'AngeloRussell,MIN,0.0,G,6-4,193 lbs,Ohio State,USA,https://www.nba.com/player/1626156/dangelo-russell,"MAY 15, 2021",MIN vs. BOS,L,25,11
57,D'AngeloRussell,MIN,0.0,G,6-4,193 lbs,Ohio State,USA,https://www.nba.com/player/1626156/dangelo-russell,"MAY 13, 2021",MIN vs. DEN,L,36,17
58,D'AngeloRussell,MIN,0.0,G,6-4,193 lbs,Ohio State,USA,https://www.nba.com/player/1626156/dangelo-russell,"MAY 11, 2021",MIN @ DET,W,30,15
59,D'AngeloRussell,MIN,0.0,G,6-4,193 lbs,Ohio State,USA,https://www.nba.com/player/1626156/dangelo-russell,"MAY 09, 2021",MIN @ ORL,W,30,27
60,DomantasSabonis,IND,11.0,F-C,6-11,240 lbs,Gonzaga,Lithuania,https://www.nba.com/player/1627734/domantas-sabonis,"MAY 20, 2021",IND @ WAS,L,32,19
61,DomantasSabonis,IND,11.0,F-C,6-11,240 lbs,Gonzaga,Lithuania,https://www.nba.com/player/1627734/domantas-sabonis,"MAY 18, 2021",IND vs. CHA,W,33,14
62,DomantasSabonis,IND,11.0,F-C,6-11,240 lbs,Gonzaga,Lithuania,https://www.nba.com/player/1627734/domantas-sabonis,"MAY 16, 2021",IND @ TOR,W,39,25
63,DomantasSabonis,IND,11.0,F-C,6-11,240 lbs,Gonzaga,Lithuania,https://www.nba.com/player/1627734/domantas-sabonis,"MAY 13, 2021",IND vs. MIL,L,26,10
64,DomantasSabonis,IND,11.0,F-C,6-11,240 lbs,Gonzaga,Lithuania,https://www.nba.com/player/1627734/domantas-sabonis,"MAY 11, 2021",IND vs. PHI,W,40,16
65,LukaSamanic,SAS,19.0,F,6-10,227 lbs,Union Olimpija,Croatia,https://www.nba.com/player/1629677/luka-samanic,"MAY 12, 2021",SAS @ BKN,L,5,2
66,LukaSamanic,SAS,19.0,F,6-10,227 lbs,Union Olimpija,Croatia,https://www.nba.com/player/1629677/luka-samanic,"MAY 10, 2021",SAS vs. MIL,W,4,0
67,LukaSamanic,SAS,19.0,F,6-10,227 lbs,Union Olimpija,Croatia,https://www.nba.com/player/1629677/luka-samanic,"MAY 08, 2021",SAS @ POR,L,6,7
68,LukaSamanic,SAS,19.0,F,6-10,227 lbs,Union Olimpija,Croatia,https://www.nba.com/player/1629677/luka-samanic,"MAY 05, 2021",SAS @ UTA,L,24,15
69,LukaSamanic,SAS,19.0,F,6-10,227 lbs,Union Olimpija,Croatia,https://www.nba.com/player/1629677/luka-samanic,"MAY 03, 2021",SAS @ UTA,L,4,3
70,JaKarrSampson,IND,14.0,F,6-7,214 lbs,St. John's,USA,https://www.nba.com/player/203960/jakarr-sampson,"MAY 18, 2021",IND vs. CHA,W,7,0
71,JaKarrSampson,IND,14.0,F,6-7,214 lbs,St. John's,USA,https://www.nba.com/player/203960/jakarr-sampson,"MAY 16, 2021",IND @ TOR,W,12,0
72,JaKarrSampson,IND,14.0,F,6-7,214 lbs,St. John's,USA,https://www.nba.com/player/203960/jakarr-sampson,"MAY 15, 2021",IND vs. LAL,L,20,20
73,JaKarrSampson,IND,14.0,F,6-7,214 lbs,St. John's,USA,https://www.nba.com/player/203960/jakarr-sampson,"MAY 13, 2021",IND vs. MIL,L,19,14
74,JaKarrSampson,IND,14.0,F,6-7,214 lbs,St. John's,USA,https://www.nba.com/player/203960/jakarr-sampson,"MAY 11, 2021",IND vs. PHI,W,4,2
75,DarioSaric,PHX,20.0,F-C,6-10,225 lbs,Anadolu Efes,Croatia,https://www.nba.com/player/203967/dario-saric,"JUL 06, 2021",PHX vs. MIL,W,2,0
76,DarioSaric,PHX,20.0,F-C,6-10,225 lbs,Anadolu Efes,Croatia,https://www.nba.com/player/203967/dario-saric,"JUN 30, 2021",PHX @ LAC,W,8,7
77,DarioSaric,PHX,20.0,F-C,6-10,225 lbs,Anadolu Efes,Croatia,https://www.nba.com/player/203967/dario-saric,"JUN 28, 2021",PHX vs. LAC,L,11,2
78,DarioSaric,PHX,20.0,F-C,6-10,225 lbs,Anadolu Efes,Croatia,https://www.nba.com/player/203967/dario-saric,"JUN 26, 2021",PHX @ LAC,W,7,3
79,DarioSaric,PHX,20.0,F-C,6-10,225 lbs,Anadolu Efes,Croatia,https://www.nba.com/player/203967/dario-saric,"JUN 24, 2021",PHX @ LAC,L,12,2
80,TomasSatoransky,NOP,31.0,G,6-7,210 lbs,FC Barcelona,Czech Republic,https://www.nba.com/player/203107/tomas-satoransky,"MAY 13, 2021",CHI vs. TOR,W,20,6
81,TomasSatoransky,NOP,31.0,G,6-7,210 lbs,FC Barcelona,Czech Republic,https://www.nba.com/player/203107/tomas-satoransky,"MAY 11, 2021",CHI vs. BKN,L,11,1
82,TomasSatoransky,NOP,31.0,G,6-7,210 lbs,FC Barcelona,Czech Republic,https://www.nba.com/player/203107/tomas-satoransky,"MAY 09, 2021",CHI @ DET,W,21,6
83,TomasSatoransky,NOP,31.0,G,6-7,210 lbs,FC Barcelona,Czech Republic,https://www.nba.com/player/203107/tomas-satoransky,"MAY 07, 2021",CHI vs. BOS,W,13,4
84,TomasSatoransky,NOP,31.0,G,6-7,210 lbs,FC Barcelona,Czech Republic,https://www.nba.com/player/203107/tomas-satoransky,"MAY 06, 2021",CHI @ CHA,W,20,6
85,DennisSchroder,BOS,17.0,G,6-3,172 lbs,Braunschweig,Germany,https://www.nba.com/player/203471/dennis-schroder,"JUN 03, 2021",LAL vs. PHX,L,38,20
86,DennisSchroder,BOS,17.0,G,6-3,172 lbs,Braunschweig,Germany,https://www.nba.com/player/203471/dennis-schroder,"JUN 01, 2021",LAL @ PHX,L,26,0
87,DennisSchroder,BOS,17.0,G,6-3,172 lbs,Braunschweig,Germany,https://www.nba.com/player/203471/dennis-schroder,"MAY 30, 2021",LAL vs. PHX,L,32,8
88,DennisSchroder,BOS,17.0,G,6-3,172 lbs,Braunschweig,Germany,https://www.nba.com/player/203471/dennis-schroder,"MAY 27, 2021",LAL vs. PHX,W,33,20
89,DennisSchroder,BOS,17.0,G,6-3,172 lbs,Braunschweig,Germany,https://www.nba.com/player/203471/dennis-schroder,"MAY 25, 2021",LAL @ PHX,W,34,24
90,MikeScott,PHI,1.0,F,6-7,237 lbs,Virginia,USA,https://www.nba.com/player/203118/mike-scott,"JUN 08, 2021",PHI vs. ATL,W,1,0
91,MikeScott,PHI,1.0,F,6-7,237 lbs,Virginia,USA,https://www.nba.com/player/203118/mike-scott,"JUN 02, 2021",PHI vs. WAS,W,5,0
92,MikeScott,PHI,1.0,F,6-7,237 lbs,Virginia,USA,https://www.nba.com/player/203118/mike-scott,"MAY 31, 2021",PHI @ WAS,L,17,0
93,MikeScott,PHI,1.0,F,6-7,237 lbs,Virginia,USA,https://www.nba.com/player/203118/mike-scott,"MAY 29, 2021",PHI @ WAS,W,6,6
94,MikeScott,PHI,1.0,F,6-7,237 lbs,Virginia,USA,https://www.nba.com/player/203118/mike-scott,"MAY 26, 2021",PHI vs. WAS,W,5,0
95,JayScrubb,LAC,0.0,G,6-5,220 lbs,John A. Logan,USA,https://www.nba.com/player/1630206/jay-scrubb,"JUN 30, 2021",LAC vs. PHX,L,3,0
96,JayScrubb,LAC,0.0,G,6-5,220 lbs,John A. Logan,USA,https://www.nba.com/player/1630206/jay-scrubb,"JUN 28, 2021",LAC @ PHX,W,1,0
97,JayScrubb,LAC,0.0,G,6-5,220 lbs,John A. Logan,USA,https://www.nba.com/player/1630206/jay-scrubb,"JUN 24, 2021",LAC vs. PHX,W,2,0
98,JayScrubb,LAC,0.0,G,6-5,220 lbs,John A. Logan,USA,https://www.nba.com/player/1630206/jay-scrubb,"JUN 18, 2021",LAC vs. UTA,W,1,0
99,JayScrubb,LAC,0.0,G,6-5,220 lbs,John A. Logan,USA,https://www.nba.com/player/1630206/jay-scrubb,"JUN 16, 2021",LAC @ UTA,W,0,0
100,AlperenSengun,HOU,,C,6-10,243 lbs,Besiktas,Turkey,https://www.nba.com/player/1630578/alperen-sengun,No data,No data,No data,No data,No data
101,AlperenSengun,HOU,,C,6-10,243 lbs,Besiktas,Turkey,https://www.nba.com/player/1630578/alperen-sengun,No data,No data,No data,No data,No data
102,AlperenSengun,HOU,,C,6-10,243 lbs,Besiktas,Turkey,https://www.nba.com/player/1630578/alperen-sengun,No data,No data,No data,No data,No data
103,AlperenSengun,HOU,,C,6-10,243 lbs,Besiktas,Turkey,https://www.nba.com/player/1630578/alperen-sengun,No data,No data,No data,No data,No data
104,AlperenSengun,HOU,,C,6-10,243 lbs,Besiktas,Turkey,https://www.nba.com/player/1630578/alperen-sengun,No data,No data,No data,No data,No data
105,CollinSexton,CLE,2.0,G,6-1,190 lbs,Alabama,USA,https://www.nba.com/player/1629012/collin-sexton,"MAY 16, 2021",CLE @ BKN,L,20,16
106,CollinSexton,CLE,2.0,G,6-1,190 lbs,Alabama,USA,https://www.nba.com/player/1629012/collin-sexton,"MAY 14, 2021",CLE @ WAS,L,31,26
107,CollinSexton,CLE,2.0,G,6-1,190 lbs,Alabama,USA,https://www.nba.com/player/1629012/collin-sexton,"MAY 12, 2021",CLE vs. BOS,W,32,28
108,CollinSexton,CLE,2.0,G,6-1,190 lbs,Alabama,USA,https://www.nba.com/player/1629012/collin-sexton,"MAY 10, 2021",CLE vs. IND,L,37,25
109,CollinSexton,CLE,2.0,G,6-1,190 lbs,Alabama,USA,https://www.nba.com/player/1629012/collin-sexton,"MAY 09, 2021",CLE vs. DAL,L,32,24
110,LandryShamet,PHX,20.0,G,6-4,190 lbs,Wichita State,USA,https://www.nba.com/player/1629013/landry-shamet,"JUN 19, 2021",BKN vs. MIL,L,7,0
111,LandryShamet,PHX,20.0,G,6-4,190 lbs,Wichita State,USA,https://www.nba.com/player/1629013/landry-shamet,"JUN 17, 2021",BKN @ MIL,L,22,2
112,LandryShamet,PHX,20.0,G,6-4,190 lbs,Wichita State,USA,https://www.nba.com/player/1629013/landry-shamet,"JUN 15, 2021",BKN vs. MIL,W,28,9
113,LandryShamet,PHX,20.0,G,6-4,190 lbs,Wichita State,USA,https://www.nba.com/player/1629013/landry-shamet,"JUN 13, 2021",BKN @ MIL,L,11,5
114,LandryShamet,PHX,20.0,G,6-4,190 lbs,Wichita State,USA,https://www.nba.com/player/1629013/landry-shamet,"JUN 10, 2021",BKN @ MIL,L,17,3
115,Day'RonSharpe,BKN,,F,6-11,265 lbs,North Carolina,USA,https://www.nba.com/player/1630549/dayron-sharpe,No data,No data,No data,No data,No data
116,Day'RonSharpe,BKN,,F,6-11,265 lbs,North Carolina,USA,https://www.nba.com/player/1630549/dayron-sharpe,No data,No data,No data,No data,No data
117,Day'RonSharpe,BKN,,F,6-11,265 lbs,North Carolina,USA,https://www.nba.com/player/1630549/dayron-sharpe,No data,No data,No data,No data,No data
118,Day'RonSharpe,BKN,,F,6-11,265 lbs,North Carolina,USA,https://www.nba.com/player/1630549/dayron-sharpe,No data,No data,No data,No data,No data
119,Day'RonSharpe,BKN,,F,6-11,265 lbs,North Carolina,USA,https://www.nba.com/player/1630549/dayron-sharpe,No data,No data,No data,No data,No data
120,PascalSiakam,TOR,43.0,F,6-9,230 lbs,New Mexico State,Cameroon,https://www.nba.com/player/1627783/pascal-siakam,"MAY 08, 2021",TOR vs. MEM,L,30,18
121,PascalSiakam,TOR,43.0,F,6-9,230 lbs,New Mexico State,Cameroon,https://www.nba.com/player/1627783/pascal-siakam,"MAY 06, 2021",TOR vs. WAS,L,42,44
122,PascalSiakam,TOR,43.0,F,6-9,230 lbs,New Mexico State,Cameroon,https://www.nba.com/player/1627783/pascal-siakam,"MAY 04, 2021",TOR @ LAC,L,42,24
123,PascalSiakam,TOR,43.0,F,6-9,230 lbs,New Mexico State,Cameroon,https://www.nba.com/player/1627783/pascal-siakam,"MAY 02, 2021",TOR @ LAL,W,38,39
124,PascalSiakam,TOR,43.0,F,6-9,230 lbs,New Mexico State,Cameroon,https://www.nba.com/player/1627783/pascal-siakam,"MAY 01, 2021",TOR @ UTA,L,40,15
125,BenSimmons,PHI,25.0,G-F,6-11,240 lbs,Louisiana State,Australia,https://www.nba.com/player/1627732/ben-simmons,"JUN 20, 2021",PHI vs. ATL,L,36,5
126,BenSimmons,PHI,25.0,G-F,6-11,240 lbs,Louisiana State,Australia,https://www.nba.com/player/1627732/ben-simmons,"JUN 18, 2021",PHI @ ATL,W,25,6
127,BenSimmons,PHI,25.0,G-F,6-11,240 lbs,Louisiana State,Australia,https://www.nba.com/player/1627732/ben-simmons,"JUN 16, 2021",PHI vs. ATL,L,38,8
128,BenSimmons,PHI,25.0,G-F,6-11,240 lbs,Louisiana State,Australia,https://www.nba.com/player/1627732/ben-simmons,"JUN 14, 2021",PHI @ ATL,L,36,11
129,BenSimmons,PHI,25.0,G-F,6-11,240 lbs,Louisiana State,Australia,https://www.nba.com/player/1627732/ben-simmons,"JUN 11, 2021",PHI @ ATL,W,34,18
130,AamirSimms,NYK,,F,6-8,245 lbs,Clemson,USA,https://www.nba.com/player/1630603/aamir-simms,No data,No data,No data,No data,No data
131,AamirSimms,NYK,,F,6-8,245 lbs,Clemson,USA,https://www.nba.com/player/1630603/aamir-simms,No data,No data,No data,No data,No data
132,AamirSimms,NYK,,F,6-8,245 lbs,Clemson,USA,https://www.nba.com/player/1630603/aamir-simms,No data,No data,No data,No data,No data
133,AamirSimms,NYK,,F,6-8,245 lbs,Clemson,USA,https://www.nba.com/player/1630603/aamir-simms,No data,No data,No data,No data,No data
134,AamirSimms,NYK,,F,6-8,245 lbs,Clemson,USA,https://www.nba.com/player/1630603/aamir-simms,No data,No data,No data,No data,No data
135,MarkoSimonovic,CHI,,C,6-11,220 lbs,Mega Basket,Montenegro,https://www.nba.com/player/1630250/marko-simonovic,No data,No data,No data,No data,No data
136,MarkoSimonovic,CHI,,C,6-11,220 lbs,Mega Basket,Montenegro,https://www.nba.com/player/1630250/marko-simonovic,No data,No data,No data,No data,No data
137,MarkoSimonovic,CHI,,C,6-11,220 lbs,Mega Basket,Montenegro,https://www.nba.com/player/1630250/marko-simonovic,No data,No data,No data,No data,No data
138,MarkoSimonovic,CHI,,C,6-11,220 lbs,Mega Basket,Montenegro,https://www.nba.com/player/1630250/marko-simonovic,No data,No data,No data,No data,No data
139,MarkoSimonovic,CHI,,C,6-11,220 lbs,Mega Basket,Montenegro,https://www.nba.com/player/1630250/marko-simonovic,No data,No data,No data,No data,No data
140,AnferneeSimons,POR,1.0,G,6-3,181 lbs,Edgewater HS (FL),USA,https://www.nba.com/player/1629014/anfernee-simons,"JUN 03, 2021",POR vs. DEN,L,21,9
141,AnferneeSimons,POR,1.0,G,6-3,181 lbs,Edgewater HS (FL),USA,https://www.nba.com/player/1629014/anfernee-simons,"JUN 01, 2021",POR @ DEN,L,15,6
142,AnferneeSimons,POR,1.0,G,6-3,181 lbs,Edgewater HS (FL),USA,https://www.nba.com/player/1629014/anfernee-simons,"MAY 29, 2021",POR vs. DEN,W,22,5
143,AnferneeSimons,POR,1.0,G,6-3,181 lbs,Edgewater HS (FL),USA,https://www.nba.com/player/1629014/anfernee-simons,"MAY 27, 2021",POR vs. DEN,L,16,2
144,AnferneeSimons,POR,1.0,G,6-3,181 lbs,Edgewater HS (FL),USA,https://www.nba.com/player/1629014/anfernee-simons,"MAY 24, 2021",POR @ DEN,L,10,3
145,JerichoSims,NYK,,C,6-9,250 lbs,Texas-Austin,USA,https://www.nba.com/player/1630579/jericho-sims,No data,No data,No data,No data,No data
146,JerichoSims,NYK,,C,6-9,250 lbs,Texas-Austin,USA,https://www.nba.com/player/1630579/jericho-sims,No data,No data,No data,No data,No data
147,JerichoSims,NYK,,C,6-9,250 lbs,Texas-Austin,USA,https://www.nba.com/player/1630579/jericho-sims,No data,No data,No data,No data,No data
148,JerichoSims,NYK,,C,6-9,250 lbs,Texas-Austin,USA,https://www.nba.com/player/1630579/jericho-sims,No data,No data,No data,No data,No data
149,JerichoSims,NYK,,C,6-9,250 lbs,Texas-Austin,USA,https://www.nba.com/player/1630579/jericho-sims,No data,No data,No data,No data,No data
150,MarcusSmart,BOS,36.0,G,6-3,220 lbs,Oklahoma State,USA,https://www.nba.com/player/203935/marcus-smart,"JUN 01, 2021",BOS @ BKN,L,39,14
151,MarcusSmart,BOS,36.0,G,6-3,220 lbs,Oklahoma State,USA,https://www.nba.com/player/203935/marcus-smart,"MAY 30, 2021",BOS vs. BKN,L,34,16
152,MarcusSmart,BOS,36.0,G,6-3,220 lbs,Oklahoma State,USA,https://www.nba.com/player/203935/marcus-smart,"MAY 28, 2021",BOS vs. BKN,W,39,23
153,MarcusSmart,BOS,36.0,G,6-3,220 lbs,Oklahoma State,USA,https://www.nba.com/player/203935/marcus-smart,"MAY 25, 2021",BOS @ BKN,L,32,19
154,MarcusSmart,BOS,36.0,G,6-3,220 lbs,Oklahoma State,USA,https://www.nba.com/player/203935/marcus-smart,"MAY 22, 2021",BOS @ BKN,L,40,17
155,ChrisSmith,DET,,F,6-9,215 lbs,UCLA,USA,https://www.nba.com/player/1630607/chris-smith,No data,No data,No data,No data,No data
156,ChrisSmith,DET,,F,6-9,215 lbs,UCLA,USA,https://www.nba.com/player/1630607/chris-smith,No data,No data,No data,No data,No data
157,ChrisSmith,DET,,F,6-9,215 lbs,UCLA,USA,https://www.nba.com/player/1630607/chris-smith,No data,No data,No data,No data,No data
158,ChrisSmith,DET,,F,6-9,215 lbs,UCLA,USA,https://www.nba.com/player/1630607/chris-smith,No data,No data,No data,No data,No data
159,ChrisSmith,DET,,F,6-9,215 lbs,UCLA,USA,https://www.nba.com/player/1630607/chris-smith,No data,No data,No data,No data,No data
160,IshSmith,CHA,14.0,G,6-0,175 lbs,Wake Forest,USA,https://www.nba.com/player/202397/ish-smith,"JUN 02, 2021",WAS @ PHI,L,26,9
