,Player,Team,Number,Position,Height,Weight,Last Attended,Country,links,Game Date,Matchup,W/L,MIN,PTS
25,WesIwundu,CHA,4.0,F,6-6,195 lbs,Kansas State,USA,https://www.nba.com/player/1628411/wes-iwundu,"MAY 12, 2021",NOP @ DAL,L,13,4
26,WesIwundu,CHA,4.0,F,6-6,195 lbs,Kansas State,USA,https://www.nba.com/player/1628411/wes-iwundu,"MAY 10, 2021",NOP @ MEM,L,8,0
27,WesIwundu,CHA,4.0,F,6-6,195 lbs,Kansas State,USA,https://www.nba.com/player/1628411/wes-iwundu,"MAY 09, 2021",NOP @ CHA,W,18,2
28,WesIwundu,CHA,4.0,F,6-6,195 lbs,Kansas State,USA,https://www.nba.com/player/1628411/wes-iwundu,"MAY 07, 2021",NOP @ PHI,L,22,2
29,WesIwundu,CHA,4.0,F,6-6,195 lbs,Kansas State,USA,https://www.nba.com/player/1628411/wes-iwundu,"MAY 03, 2021",NOP vs. GSW,L,2,0
30,FrankJackson,DET,5.0,G,6-3,205 lbs,Duke,USA,https://www.nba.com/player/1628402/frank-jackson,"MAY 09, 2021",DET vs. CHI,L,8,2
31,FrankJackson,DET,5.0,G,6-3,205 lbs,Duke,USA,https://www.nba.com/player/1628402/frank-jackson,"MAY 08, 2021",DET @ PHI,L,20,11
32,FrankJackson,DET,5.0,G,6-3,205 lbs,Duke,USA,https://www.nba.com/player/1628402/frank-jackson,"MAY 06, 2021",DET vs. MEM,W,32,11
33,FrankJackson,DET,5.0,G,6-3,205 lbs,Duke,USA,https://www.nba.com/player/1628402/frank-jackson,"MAY 04, 2021",DET vs. CHA,L,29,14
34,FrankJackson,DET,5.0,G,6-3,205 lbs,Duke,USA,https://www.nba.com/player/1628402/frank-jackson,"MAY 03, 2021",DET vs. ORL,L,35,19
35,IsaiahJackson,IND,23.0,F,6-10,205 lbs,Kentucky,USA,https://www.nba.com/player/1630543/isaiah-jackson,No data,No data,No data,No data,No data
36,IsaiahJackson,IND,23.0,F,6-10,205 lbs,Kentucky,USA,https://www.nba.com/player/1630543/isaiah-jackson,No data,No data,No data,No data,No data
37,IsaiahJackson,IND,23.0,F,6-10,205 lbs,Kentucky,USA,https://www.nba.com/player/1630543/isaiah-jackson,No data,No data,No data,No data,No data
38,IsaiahJackson,IND,23.0,F,6-10,205 lbs,Kentucky,USA,https://www.nba.com/player/1630543/isaiah-jackson,No data,No data,No data,No data,No data
39,IsaiahJackson,IND,23.0,F,6-10,205 lbs,Kentucky,USA,https://www.nba.com/player/1630543/isaiah-jackson,No data,No data,No data,No data,No data
40,JoshJackson,DET,20.0,G-F,6-8,207 lbs,Kansas,USA,https://www.nba.com/player/1628367/josh-jackson,"MAY 16, 2021",DET vs. MIA,L,24,17
41,JoshJackson,DET,20.0,G-F,6-8,207 lbs,Kansas,USA,https://www.nba.com/player/1628367/josh-jackson,"MAY 14, 2021",DET vs. DEN,L,33,11
42,JoshJackson,DET,20.0,G-F,6-8,207 lbs,Kansas,USA,https://www.nba.com/player/1628367/josh-jackson,"MAY 11, 2021",DET vs. MIN,L,24,11
43,JoshJackson,DET,20.0,G-F,6-8,207 lbs,Kansas,USA,https://www.nba.com/player/1628367/josh-jackson,"MAY 03, 2021",DET vs. ORL,L,22,6
44,JoshJackson,DET,20.0,G-F,6-8,207 lbs,Kansas,USA,https://www.nba.com/player/1628367/josh-jackson,"MAY 01, 2021",DET @ CHA,L,35,5
45,JustinJackson,MIL,44.0,F,6-8,220 lbs,North Carolina,USA,https://www.nba.com/player/1628382/justin-jackson,"JUN 25, 2021",MIL vs. ATL,W,3,0
46,JustinJackson,MIL,44.0,F,6-8,220 lbs,North Carolina,USA,https://www.nba.com/player/1628382/justin-jackson,"JUN 17, 2021",MIL vs. BKN,W,4,0
47,JustinJackson,MIL,44.0,F,6-8,220 lbs,North Carolina,USA,https://www.nba.com/player/1628382/justin-jackson,"JUN 13, 2021",MIL vs. BKN,W,2,0
48,JustinJackson,MIL,44.0,F,6-8,220 lbs,North Carolina,USA,https://www.nba.com/player/1628382/justin-jackson,"JUN 07, 2021",MIL @ BKN,L,5,6
49,JustinJackson,MIL,44.0,F,6-8,220 lbs,North Carolina,USA,https://www.nba.com/player/1628382/justin-jackson,"MAY 29, 2021",MIL @ MIA,W,1,0
50,ReggieJackson,LAC,1.0,G,6-2,208 lbs,Boston College,USA,https://www.nba.com/player/202704/reggie-jackson,"JUN 30, 2021",LAC vs. PHX,L,37,13
51,ReggieJackson,LAC,1.0,G,6-2,208 lbs,Boston College,USA,https://www.nba.com/player/202704/reggie-jackson,"JUN 28, 2021",LAC @ PHX,W,38,23
52,ReggieJackson,LAC,1.0,G,6-2,208 lbs,Boston College,USA,https://www.nba.com/player/202704/reggie-jackson,"JUN 26, 2021",LAC vs. PHX,L,40,20
53,ReggieJackson,LAC,1.0,G,6-2,208 lbs,Boston College,USA,https://www.nba.com/player/202704/reggie-jackson,"JUN 24, 2021",LAC vs. PHX,W,33,23
54,ReggieJackson,LAC,1.0,G,6-2,208 lbs,Boston College,USA,https://www.nba.com/player/202704/reggie-jackson,"JUN 22, 2021",LAC @ PHX,L,39,19
55,JarenJackson Jr.,MEM,13.0,F-C,6-11,242 lbs,Michigan State,USA,https://www.nba.com/player/1628991/jaren-jackson-jr,"JUN 02, 2021",MEM @ UTA,L,29,15
56,JarenJackson Jr.,MEM,13.0,F-C,6-11,242 lbs,Michigan State,USA,https://www.nba.com/player/1628991/jaren-jackson-jr,"MAY 31, 2021",MEM vs. UTA,L,26,21
57,JarenJackson Jr.,MEM,13.0,F-C,6-11,242 lbs,Michigan State,USA,https://www.nba.com/player/1628991/jaren-jackson-jr,"MAY 29, 2021",MEM vs. UTA,L,27,9
58,JarenJackson Jr.,MEM,13.0,F-C,6-11,242 lbs,Michigan State,USA,https://www.nba.com/player/1628991/jaren-jackson-jr,"MAY 26, 2021",MEM @ UTA,L,31,16
59,JarenJackson Jr.,MEM,13.0,F-C,6-11,242 lbs,Michigan State,USA,https://www.nba.com/player/1628991/jaren-jackson-jr,"MAY 23, 2021",MEM @ UTA,W,24,7
60,LeBronJames,LAL,6.0,F,6-9,250 lbs,St. Vincent-St. Mary HS (OH),USA,https://www.nba.com/player/2544/lebron-james,"JUN 03, 2021",LAL vs. PHX,L,41,29
61,LeBronJames,LAL,6.0,F,6-9,250 lbs,St. Vincent-St. Mary HS (OH),USA,https://www.nba.com/player/2544/lebron-james,"JUN 01, 2021",LAL @ PHX,L,32,24
62,LeBronJames,LAL,6.0,F,6-9,250 lbs,St. Vincent-St. Mary HS (OH),USA,https://www.nba.com/player/2544/lebron-james,"MAY 30, 2021",LAL vs. PHX,L,38,25
63,LeBronJames,LAL,6.0,F,6-9,250 lbs,St. Vincent-St. Mary HS (OH),USA,https://www.nba.com/player/2544/lebron-james,"MAY 27, 2021",LAL vs. PHX,W,38,21
64,LeBronJames,LAL,6.0,F,6-9,250 lbs,St. Vincent-St. Mary HS (OH),USA,https://www.nba.com/player/2544/lebron-james,"MAY 25, 2021",LAL @ PHX,W,39,23
65,MikeJames,BKN,55.0,G,6-1,175 lbs,Lamar,USA,https://www.nba.com/player/1628455/mike-james,"JUN 17, 2021",BKN @ MIL,L,4,0
66,MikeJames,BKN,55.0,G,6-1,175 lbs,Lamar,USA,https://www.nba.com/player/1628455/mike-james,"JUN 15, 2021",BKN vs. MIL,W,3,0
67,MikeJames,BKN,55.0,G,6-1,175 lbs,Lamar,USA,https://www.nba.com/player/1628455/mike-james,"JUN 13, 2021",BKN @ MIL,L,20,5
68,MikeJames,BKN,55.0,G,6-1,175 lbs,Lamar,USA,https://www.nba.com/player/1628455/mike-james,"JUN 10, 2021",BKN @ MIL,L,12,2
69,MikeJames,BKN,55.0,G,6-1,175 lbs,Lamar,USA,https://www.nba.com/player/1628455/mike-james,"JUN 07, 2021",BKN vs. MIL,W,24,10
70,DeJonJarreau,IND,,G,6-5,185 lbs,Houston,USA,https://www.nba.com/player/1630610/dejon-jarreau,No data,No data,No data,No data,No data
71,DeJonJarreau,IND,,G,6-5,185 lbs,Houston,USA,https://www.nba.com/player/1630610/dejon-jarreau,No data,No data,No data,No data,No data
72,DeJonJarreau,IND,,G,6-5,185 lbs,Houston,USA,https://www.nba.com/player/1630610/dejon-jarreau,No data,No data,No data,No data,No data
73,DeJonJarreau,IND,,G,6-5,185 lbs,Houston,USA,https://www.nba.com/player/1630610/dejon-jarreau,No data,No data,No data,No data,No data
74,DeJonJarreau,IND,,G,6-5,185 lbs,Houston,USA,https://www.nba.com/player/1630610/dejon-jarreau,No data,No data,No data,No data,No data
75,TyJerome,OKC,16.0,G-F,6-5,195 lbs,Virginia,USA,https://www.nba.com/player/1629660/ty-jerome,"MAY 06, 2021",OKC @ GSW,L,22,23
76,TyJerome,OKC,16.0,G-F,6-5,195 lbs,Virginia,USA,https://www.nba.com/player/1629660/ty-jerome,"MAY 04, 2021",OKC vs. SAC,L,19,8
77,TyJerome,OKC,16.0,G-F,6-5,195 lbs,Virginia,USA,https://www.nba.com/player/1629660/ty-jerome,"MAY 02, 2021",OKC vs. PHX,L,23,15
78,TyJerome,OKC,16.0,G-F,6-5,195 lbs,Virginia,USA,https://www.nba.com/player/1629660/ty-jerome,"APR 29, 2021",OKC vs. NOP,L,19,5
79,TyJerome,OKC,16.0,G-F,6-5,195 lbs,Virginia,USA,https://www.nba.com/player/1629660/ty-jerome,"APR 27, 2021",OKC @ BOS,W,24,15
80,IsaiahJoe,PHI,7.0,G,6-4,165 lbs,Arkansas,USA,https://www.nba.com/player/1630198/isaiah-joe,"JUN 11, 2021",PHI @ ATL,W,1,2
81,IsaiahJoe,PHI,7.0,G,6-4,165 lbs,Arkansas,USA,https://www.nba.com/player/1630198/isaiah-joe,"JUN 02, 2021",PHI vs. WAS,W,2,0
82,IsaiahJoe,PHI,7.0,G,6-4,165 lbs,Arkansas,USA,https://www.nba.com/player/1630198/isaiah-joe,"MAY 29, 2021",PHI @ WAS,W,4,0
83,IsaiahJoe,PHI,7.0,G,6-4,165 lbs,Arkansas,USA,https://www.nba.com/player/1630198/isaiah-joe,"MAY 26, 2021",PHI vs. WAS,W,3,0
84,IsaiahJoe,PHI,7.0,G,6-4,165 lbs,Arkansas,USA,https://www.nba.com/player/1630198/isaiah-joe,"MAY 16, 2021",PHI vs. ORL,W,33,17
85,CameronJohnson,PHX,23.0,F,6-8,210 lbs,North Carolina,USA,https://www.nba.com/player/1629661/cameron-johnson,"JUL 20, 2021",PHX @ MIL,L,16,3
86,CameronJohnson,PHX,23.0,F,6-8,210 lbs,North Carolina,USA,https://www.nba.com/player/1629661/cameron-johnson,"JUL 17, 2021",PHX vs. MIL,L,22,6
87,CameronJohnson,PHX,23.0,F,6-8,210 lbs,North Carolina,USA,https://www.nba.com/player/1629661/cameron-johnson,"JUL 14, 2021",PHX @ MIL,L,29,10
88,CameronJohnson,PHX,23.0,F,6-8,210 lbs,North Carolina,USA,https://www.nba.com/player/1629661/cameron-johnson,"JUL 11, 2021",PHX @ MIL,L,30,14
89,CameronJohnson,PHX,23.0,F,6-8,210 lbs,North Carolina,USA,https://www.nba.com/player/1629661/cameron-johnson,"JUL 08, 2021",PHX vs. MIL,W,18,8
90,DavidJohnson,TOR,,G,6-3,203 lbs,Louisville,USA,https://www.nba.com/player/1630525/david-johnson,No data,No data,No data,No data,No data
91,DavidJohnson,TOR,,G,6-3,203 lbs,Louisville,USA,https://www.nba.com/player/1630525/david-johnson,No data,No data,No data,No data,No data
92,DavidJohnson,TOR,,G,6-3,203 lbs,Louisville,USA,https://www.nba.com/player/1630525/david-johnson,No data,No data,No data,No data,No data
93,DavidJohnson,TOR,,G,6-3,203 lbs,Louisville,USA,https://www.nba.com/player/1630525/david-johnson,No data,No data,No data,No data,No data
94,DavidJohnson,TOR,,G,6-3,203 lbs,Louisville,USA,https://www.nba.com/player/1630525/david-johnson,No data,No data,No data,No data,No data
95,JalenJohnson,ATL,,F,6-8,210 lbs,Duke,USA,https://www.nba.com/player/1630552/jalen-johnson,No data,No data,No data,No data,No data
96,JalenJohnson,ATL,,F,6-8,210 lbs,Duke,USA,https://www.nba.com/player/1630552/jalen-johnson,No data,No data,No data,No data,No data
97,JalenJohnson,ATL,,F,6-8,210 lbs,Duke,USA,https://www.nba.com/player/1630552/jalen-johnson,No data,No data,No data,No data,No data
98,JalenJohnson,ATL,,F,6-8,210 lbs,Duke,USA,https://www.nba.com/player/1630552/jalen-johnson,No data,No data,No data,No data,No data
99,JalenJohnson,ATL,,F,6-8,210 lbs,Duke,USA,https://www.nba.com/player/1630552/jalen-johnson,No data,No data,No data,No data,No data
100,JamesJohnson,BKN,16.0,F,6-7,240 lbs,Wake Forest,USA,https://www.nba.com/player/201949/james-johnson,"MAY 16, 2021",NOP vs. LAL,L,26,8
101,JamesJohnson,BKN,16.0,F,6-7,240 lbs,Wake Forest,USA,https://www.nba.com/player/201949/james-johnson,"MAY 14, 2021",NOP @ GSW,L,17,5
102,JamesJohnson,BKN,16.0,F,6-7,240 lbs,Wake Forest,USA,https://www.nba.com/player/201949/james-johnson,"MAY 12, 2021",NOP @ DAL,L,22,11
103,JamesJohnson,BKN,16.0,F,6-7,240 lbs,Wake Forest,USA,https://www.nba.com/player/201949/james-johnson,"MAY 10, 2021",NOP @ MEM,L,28,13
104,JamesJohnson,BKN,16.0,F,6-7,240 lbs,Wake Forest,USA,https://www.nba.com/player/201949/james-johnson,"MAY 09, 2021",NOP @ CHA,W,31,17
105,KeldonJohnson,SAS,3.0,F-G,6-5,220 lbs,Kentucky,USA,https://www.nba.com/player/1629640/keldon-johnson,"MAY 19, 2021",SAS @ MEM,L,31,11
106,KeldonJohnson,SAS,3.0,F-G,6-5,220 lbs,Kentucky,USA,https://www.nba.com/player/1629640/keldon-johnson,"MAY 16, 2021",SAS vs. PHX,L,22,9
107,KeldonJohnson,SAS,3.0,F-G,6-5,220 lbs,Kentucky,USA,https://www.nba.com/player/1629640/keldon-johnson,"MAY 15, 2021",SAS vs. PHX,L,25,18
108,KeldonJohnson,SAS,3.0,F-G,6-5,220 lbs,Kentucky,USA,https://www.nba.com/player/1629640/keldon-johnson,"MAY 13, 2021",SAS @ NYK,L,31,13
109,KeldonJohnson,SAS,3.0,F-G,6-5,220 lbs,Kentucky,USA,https://www.nba.com/player/1629640/keldon-johnson,"MAY 12, 2021",SAS @ BKN,L,20,7
110,KeonJohnson,LAC,,G,6-4,185 lbs,Tennessee,USA,https://www.nba.com/player/1630553/keon-johnson,No data,No data,No data,No data,No data
111,KeonJohnson,LAC,,G,6-4,185 lbs,Tennessee,USA,https://www.nba.com/player/1630553/keon-johnson,No data,No data,No data,No data,No data
112,KeonJohnson,LAC,,G,6-4,185 lbs,Tennessee,USA,https://www.nba.com/player/1630553/keon-johnson,No data,No data,No data,No data,No data
113,KeonJohnson,LAC,,G,6-4,185 lbs,Tennessee,USA,https://www.nba.com/player/1630553/keon-johnson,No data,No data,No data,No data,No data
114,KeonJohnson,LAC,,G,6-4,185 lbs,Tennessee,USA,https://www.nba.com/player/1630553/keon-johnson,No data,No data,No data,No data,No data
115,StanleyJohnson,TOR,5.0,F-G,6-6,242 lbs,Arizona,USA,https://www.nba.com/player/1626169/stanley-johnson,"MAY 16, 2021",TOR vs. IND,L,43,24
116,StanleyJohnson,TOR,5.0,F-G,6-6,242 lbs,Arizona,USA,https://www.nba.com/player/1626169/stanley-johnson,"MAY 14, 2021",TOR @ DAL,L,35,15
117,StanleyJohnson,TOR,5.0,F-G,6-6,242 lbs,Arizona,USA,https://www.nba.com/player/1626169/stanley-johnson,"MAY 13, 2021",TOR @ CHI,L,43,35
118,StanleyJohnson,TOR,5.0,F-G,6-6,242 lbs,Arizona,USA,https://www.nba.com/player/1626169/stanley-johnson,"MAY 11, 2021",TOR vs. LAC,L,21,9
119,StanleyJohnson,TOR,5.0,F-G,6-6,242 lbs,Arizona,USA,https://www.nba.com/player/1626169/stanley-johnson,"MAY 08, 2021",TOR vs. MEM,L,13,0
120,TylerJohnson,BKN,10.0,G,6-3,186 lbs,Fresno State,USA,https://www.nba.com/player/204020/tyler-johnson,"JUN 17, 2021",BKN @ MIL,L,5,0
121,TylerJohnson,BKN,10.0,G,6-3,186 lbs,Fresno State,USA,https://www.nba.com/player/204020/tyler-johnson,"JUN 13, 2021",BKN @ MIL,L,9,2
122,TylerJohnson,BKN,10.0,G,6-3,186 lbs,Fresno State,USA,https://www.nba.com/player/204020/tyler-johnson,"JUN 07, 2021",BKN vs. MIL,W,9,2
123,TylerJohnson,BKN,10.0,G,6-3,186 lbs,Fresno State,USA,https://www.nba.com/player/204020/tyler-johnson,"JUN 05, 2021",BKN vs. MIL,W,1,0
124,TylerJohnson,BKN,10.0,G,6-3,186 lbs,Fresno State,USA,https://www.nba.com/player/204020/tyler-johnson,"JUN 01, 2021",BKN vs. BOS,W,11,3
125,NikolaJokic,DEN,15.0,C,6-11,284 lbs,Mega Basket,Serbia,https://www.nba.com/player/203999/nikola-jokic,"JUN 13, 2021",DEN vs. PHX,L,28,22
126,NikolaJokic,DEN,15.0,C,6-11,284 lbs,Mega Basket,Serbia,https://www.nba.com/player/203999/nikola-jokic,"JUN 11, 2021",DEN vs. PHX,L,40,32
127,NikolaJokic,DEN,15.0,C,6-11,284 lbs,Mega Basket,Serbia,https://www.nba.com/player/203999/nikola-jokic,"JUN 09, 2021",DEN @ PHX,L,30,24
128,NikolaJokic,DEN,15.0,C,6-11,284 lbs,Mega Basket,Serbia,https://www.nba.com/player/203999/nikola-jokic,"JUN 07, 2021",DEN @ PHX,L,36,22
129,NikolaJokic,DEN,15.0,C,6-11,284 lbs,Mega Basket,Serbia,https://www.nba.com/player/203999/nikola-jokic,"JUN 03, 2021",DEN @ POR,W,36,36
130,RokasJokubaitis,NYK,,G,6-4,194 lbs,Zalgiris,Lithuania,https://www.nba.com/player/1630599/rokas-jokubaitis,No data,No data,No data,No data,No data
131,RokasJokubaitis,NYK,,G,6-4,194 lbs,Zalgiris,Lithuania,https://www.nba.com/player/1630599/rokas-jokubaitis,No data,No data,No data,No data,No data
132,RokasJokubaitis,NYK,,G,6-4,194 lbs,Zalgiris,Lithuania,https://www.nba.com/player/1630599/rokas-jokubaitis,No data,No data,No data,No data,No data
133,RokasJokubaitis,NYK,,G,6-4,194 lbs,Zalgiris,Lithuania,https://www.nba.com/player/1630599/rokas-jokubaitis,No data,No data,No data,No data,No data
134,RokasJokubaitis,NYK,,G,6-4,194 lbs,Zalgiris,Lithuania,https://www.nba.com/player/1630599/rokas-jokubaitis,No data,No data,No data,No data,No data
135,CarlikJones,DAL,,G,6-0,174 lbs,Louisville,USA,https://www.nba.com/player/1630637/carlik-jones,No data,No data,No data,No data,No data
136,CarlikJones,DAL,,G,6-0,174 lbs,Louisville,USA,https://www.nba.com/player/1630637/carlik-jones,No data,No data,No data,No data,No data
137,CarlikJones,DAL,,G,6-0,174 lbs,Louisville,USA,https://www.nba.com/player/1630637/carlik-jones,No data,No data,No data,No data,No data
138,CarlikJones,DAL,,G,6-0,174 lbs,Louisville,USA,https://www.nba.com/player/1630637/carlik-jones,No data,No data,No data,No data,No data
139,CarlikJones,DAL,,G,6-0,174 lbs,Louisville,USA,https://www.nba.com/player/1630637/carlik-jones,No data,No data,No data,No data,No data
140,DamianJones,SAC,15.0,C,6-11,245 lbs,Vanderbilt,USA,https://www.nba.com/player/1627745/damian-jones,"MAY 16, 2021",SAC vs. UTA,L,36,19
141,DamianJones,SAC,15.0,C,6-11,245 lbs,Vanderbilt,USA,https://www.nba.com/player/1627745/damian-jones,"MAY 14, 2021",SAC @ MEM,L,35,17
142,DamianJones,SAC,15.0,C,6-11,245 lbs,Vanderbilt,USA,https://www.nba.com/player/1627745/damian-jones,"MAY 13, 2021",SAC @ MEM,L,24,6
143,DamianJones,SAC,15.0,C,6-11,245 lbs,Vanderbilt,USA,https://www.nba.com/player/1627745/damian-jones,"MAY 11, 2021",SAC vs. OKC,W,22,6
144,DamianJones,SAC,15.0,C,6-11,245 lbs,Vanderbilt,USA,https://www.nba.com/player/1627745/damian-jones,"MAY 09, 2021",SAC vs. OKC,W,21,11
145,HerbertJones,NOP,,F,6-6,206 lbs,Alabama,USA,https://www.nba.com/player/1630529/herbert-jones,No data,No data,No data,No data,No data
146,HerbertJones,NOP,,F,6-6,206 lbs,Alabama,USA,https://www.nba.com/player/1630529/herbert-jones,No data,No data,No data,No data,No data
147,HerbertJones,NOP,,F,6-6,206 lbs,Alabama,USA,https://www.nba.com/player/1630529/herbert-jones,No data,No data,No data,No data,No data
148,HerbertJones,NOP,,F,6-6,206 lbs,Alabama,USA,https://www.nba.com/player/1630529/herbert-jones,No data,No data,No data,No data,No data
149,HerbertJones,NOP,,F,6-6,206 lbs,Alabama,USA,https://www.nba.com/player/1630529/herbert-jones,No data,No data,No data,No data,No data
150,KaiJones,CHA,,C-F,6-10,221 lbs,Texas-Austin,Bahamas,https://www.nba.com/player/1630539/kai-jones,No data,No data,No data,No data,No data
151,KaiJones,CHA,,C-F,6-10,221 lbs,Texas-Austin,Bahamas,https://www.nba.com/player/1630539/kai-jones,No data,No data,No data,No data,No data
152,KaiJones,CHA,,C-F,6-10,221 lbs,Texas-Austin,Bahamas,https://www.nba.com/player/1630539/kai-jones,No data,No data,No data,No data,No data
153,KaiJones,CHA,,C-F,6-10,221 lbs,Texas-Austin,Bahamas,https://www.nba.com/player/1630539/kai-jones,No data,No data,No data,No data,No data
154,KaiJones,CHA,,C-F,6-10,221 lbs,Texas-Austin,Bahamas,https://www.nba.com/player/1630539/kai-jones,No data,No data,No data,No data,No data
155,TreJones,SAS,33.0,G,6-1,185 lbs,Duke,USA,https://www.nba.com/player/1630200/tre-jones,"MAY 16, 2021",SAS vs. PHX,L,18,9
156,TreJones,SAS,33.0,G,6-1,185 lbs,Duke,USA,https://www.nba.com/player/1630200/tre-jones,"MAY 15, 2021",SAS vs. PHX,L,29,9
157,TreJones,SAS,33.0,G,6-1,185 lbs,Duke,USA,https://www.nba.com/player/1630200/tre-jones,"MAY 12, 2021",SAS @ BKN,L,8,4
158,TreJones,SAS,33.0,G,6-1,185 lbs,Duke,USA,https://www.nba.com/player/1630200/tre-jones,"MAY 10, 2021",SAS vs. MIL,W,4,0
159,TreJones,SAS,33.0,G,6-1,185 lbs,Duke,USA,https://www.nba.com/player/1630200/tre-jones,"MAY 08, 2021",SAS @ POR,L,6,2
160,TyusJones,MEM,21.0,G,6-0,196 lbs,Duke,USA,https://www.nba.com/player/1626145/tyus-jones,"JUN 02, 2021",MEM @ UTA,L,17,4
161,TyusJones,MEM,21.0,G,6-0,196 lbs,Duke,USA,https://www.nba.com/player/1626145/tyus-jones,"MAY 31, 2021",MEM vs. UTA,L,5,0
162,TyusJones,MEM,21.0,G,6-0,196 lbs,Duke,USA,https://www.nba.com/player/1626145/tyus-jones,"MAY 29, 2021",MEM vs. UTA,L,8,3
163,TyusJones,MEM,21.0,G,6-0,196 lbs,Duke,USA,https://www.nba.com/player/1626145/tyus-jones,"MAY 26, 2021",MEM @ UTA,L,5,2
